lane_id,link_id,lane_num,length_feet,speed_mph,volume,numDetects,type,up_node,dest_node
163_165_2,163_165,-1,612.648,20.1168,550,1,thru,163,166
163_165_3,163_165,-1,612.648,20.1168,550,1,thru,163,166
163_165_-1,163_165,-1,53.34,20.1168,219,1,left,163,150
163_165_-2,163_165,-2,53.34,20.1168,219,1,left,163,150
166_165_1,166_165,-1,754.38,20.1168,1040,1,thru,166,163
166_165_2,166_165,-1,754.38,20.1168,1040,1,thru,166,163
166_165_3,166_165,-1,754.38,20.1168,1040,1,thru,166,163
166_165_-1,166_165,-1,60.96,20.1168,147,1,left,166,421
166_165_-2,166_165,-2,60.96,20.1168,147,1,left,166,421
176_166_1,176_166,-1,74.9808,13.4112,120,1,thru,176,200
176_166_2,176_166,-1,18.288,13.4112,72,1,right,176,168
176_166_-1,176_166,-1,18.288,13.4112,73,1,left,176,165
200_166_1,200_166,-1,79.5528,13.4112,25,1,thru,200,176
200_166_2,200_166,-1,30.48,13.4112,8,1,right,200,165
200_166_-1,200_166,-1,42.672000000000004,13.4112,33,1,left,200,168
165_166_1,165_166,-1,754.38,20.1168,544,1,thru,165,168
165_166_2,165_166,-1,754.38,20.1168,544,1,thru,165,168
165_166_3,165_166,-1,754.38,20.1168,544,1,thru,165,168
165_166_-1,165_166,-1,45.72,20.1168,20,1,left,165,200
168_166_1,168_166,-1,1050.6456,20.1168,1507,1,thru,168,165
168_166_2,168_166,-1,1050.6456,20.1168,1507,1,thru,168,165
168_166_3,168_166,-1,1050.6456,20.1168,1507,1,thru,168,165
168_166_-1,168_166,-1,45.72,20.1168,69,1,left,168,176
293_168_1,293_168,-1,143.8656,20.1168,1533,1,thru,293,5262
293_168_2,293_168,-1,143.8656,20.1168,1533,1,thru,293,5262
293_168_3,293_168,-1,56.388000000000005,20.1168,87,1,right,293,170
293_168_-1,293_168,-1,62.484,20.1168,391,1,left,293,166
293_168_-2,293_168,-2,62.484,20.1168,391,1,left,293,166
5262_168_1,5262_168,-1,634.5936,17.8816,594,1,thru,5262,293
5262_168_2,5262_168,-1,634.5936,17.8816,594,1,thru,5262,293
5262_168_3,5262_168,-1,62.484,17.8816,203,1,right,5262,166
5262_168_-1,5262_168,-1,62.484,17.8816,205,1,left,5262,170
5262_168_-2,5262_168,-2,62.484,17.8816,205,1,left,5262,170
166_168_1,166_168,-1,1050.6456,20.1168,395,1,thru,166,170
166_168_2,166_168,-1,1050.6456,20.1168,395,1,thru,166,170
166_168_3,166_168,-1,1050.6456,20.1168,395,1,thru,166,170
166_168_-1,166_168,-1,60.96,20.1168,185,1,left,166,5262
170_168_1,170_168,-1,804.3672,20.1168,1093,1,thru,170,166
170_168_2,170_168,-1,804.3672,20.1168,1093,1,thru,170,166
170_168_3,170_168,-1,804.3672,20.1168,1093,1,thru,170,166
170_168_-1,170_168,-1,60.96,20.1168,121,1,left,170,293
170_168_-2,170_168,-2,60.96,20.1168,121,1,left,170,293
182_170_1,182_170,-1,83.82000000000001,13.4112,10,1,thru,182,192
182_170_-1,182_170,-1,18.288,13.4112,50,1,left,182,168
192_170_1,192_170,-1,120.0912,13.4112,10,1,thru,192,182
192_170_-1,192_170,-1,18.288,13.4112,50,1,left,192,415
168_170_1,168_170,-1,804.3672,20.1168,690,1,thru,168,415
168_170_2,168_170,-1,804.3672,20.1168,690,1,thru,168,415
168_170_3,168_170,-1,804.3672,20.1168,690,1,thru,168,415
168_170_-1,168_170,-1,45.72,20.1168,10,1,left,168,192
415_170_1,415_170,-1,515.4168000000001,20.1168,1724,1,thru,415,168
415_170_2,415_170,-1,515.4168000000001,20.1168,1724,1,thru,415,168
415_170_3,415_170,-1,515.4168000000001,20.1168,1724,1,thru,415,168
415_170_-1,415_170,-1,45.72,20.1168,10,1,left,415,182
406_171_1,406_171,-1,136.8552,17.8816,350,,thru,406,161
406_171_2,406_171,-1,136.8552,17.8816,350,,thru,406,161
406_171_-1,406_171,-1,76.2,17.8816,500,,left,406,1
161_171_1,161_171,-1,776.3256,17.8816,400,,thru,161,406
161_171_2,161_171,-1,776.3256,17.8816,400,,thru,161,406
1_171_1,1_171,-1,356.61600000000004,13.4112,200,,right,1,406
1_171_-1,1_171,-1,356.61600000000004,13.4112,65,,left,1,161
416_172_1,416_172,-1,121.3104,17.8816,467,1,thru,416,223
416_172_2,416_172,-1,121.3104,17.8816,467,1,thru,416,223
416_172_3,416_172,-1,117.348,17.8816,181,1,right,416,415
416_172_-1,416_172,-1,117.348,17.8816,154,1,left,416,372
415_172_1,415_172,-1,133.5024,20.1168,587,1,thru,415,372
415_172_2,415_172,-1,133.5024,20.1168,587,1,thru,415,372
415_172_3,415_172,-1,133.5024,20.1168,587,1,thru,415,372
415_172_4,415_172,-1,133.5024,20.1168,587,1,thru,415,372
415_172_5,415_172,-1,133.5024,20.1168,587,1,thru,415,372
415_172_6,415_172,-1,115.82400000000001,20.1168,141,1,right,415,223
372_172_1,372_172,-1,103.632,20.1168,1751,1,thru,372,415
372_172_2,372_172,-1,103.632,20.1168,1751,1,thru,372,415
372_172_3,372_172,-1,103.632,20.1168,1751,1,thru,372,415
372_172_-1,372_172,-1,103.632,20.1168,364,1,left,372,223
372_172_-2,372_172,-2,103.632,20.1168,364,1,left,372,223
183_174_1,183_174,-1,413.6136,20.1168,0,1,thru,183,149
183_174_2,183_174,-1,413.6136,20.1168,0,1,thru,183,149
183_174_-1,183_174,-1,45.72,20.1168,0,1,left,183,458
149_174_1,149_174,-1,512.6736000000001,20.1168,0,1,thru,149,183
149_174_2,149_174,-1,512.6736000000001,20.1168,0,1,thru,149,183
149_174_-1,149_174,-1,45.72,20.1168,0,1,left,149,475
458_174_1,458_174,-1,160.3248,13.4112,0,1,thru,458,475
458_174_-1,458_174,-1,32.004000000000005,13.4112,0,1,left,458,149
475_174_1,475_174,-1,128.01600000000002,13.4112,0,1,thru,475,458
475_174_-1,475_174,-1,30.48,13.4112,0,1,left,475,183
177_175_1,177_175,-1,298.704,20.1168,1819,1,thru,177,290
177_175_2,177_175,-1,298.704,20.1168,1819,1,thru,177,290
177_175_-1,177_175,-1,45.72,20.1168,42,1,left,177,242
290_175_1,290_175,-1,187.7568,20.1168,731,1,thru,290,177
290_175_2,290_175,-1,187.7568,20.1168,731,1,thru,290,177
290_175_-1,290_175,-1,45.72,20.1168,25,1,left,290,185
242_175_1,242_175,-1,94.488,13.4112,11,1,thru,242,185
242_175_-1,242_175,-1,13.716000000000001,13.4112,49,1,left,242,290
185_175_1,185_175,-1,64.61760000000001,13.4112,27,1,thru,185,242
185_175_-1,185_175,-1,32.004000000000005,13.4112,54,1,left,185,177
409_177_1,409_177,-1,576.6816,20.1168,1809,1,thru,409,175
409_177_2,409_177,-1,576.6816,20.1168,1809,1,thru,409,175
409_177_-1,409_177,-1,45.72,20.1168,54,1,left,409,217
175_177_1,175_177,-1,298.704,20.1168,698,1,thru,175,409
175_177_2,175_177,-1,298.704,20.1168,698,1,thru,175,409
175_177_-1,175_177,-1,45.72,20.1168,14,1,left,175,218
217_177_1,217_177,-1,103.3272,13.4112,14,1,thru,217,218
217_177_-1,217_177,-1,28.956000000000003,13.4112,56,1,left,217,175
218_177_1,218_177,-1,84.12480000000001,13.4112,22,1,thru,218,217
218_177_-1,218_177,-1,24.384,13.4112,47,1,left,218,409
345_178_1,345_178,-1,175.26000000000002,13.4112,65,1,thru,345,518
345_178_-1,345_178,-1,32.004000000000005,13.4112,15,1,left,345,287
518_178_1,518_178,-1,512.0640000000001,13.4112,12,1,thru,518,345
518_178_-1,518_178,-1,32.004000000000005,13.4112,122,1,left,518,180
287_178_1,287_178,-1,192.024,17.8816,378,1,thru,287,180
287_178_2,287_178,-1,192.024,17.8816,378,1,thru,287,180
287_178_-1,287_178,-1,45.72,17.8816,182,1,left,287,518
180_178_1,180_178,-1,806.5008,15.6464,449,1,thru,180,287
180_178_2,180_178,-1,806.5008,15.6464,449,1,thru,180,287
180_178_-1,180_178,-1,45.72,15.6464,12,1,left,180,345
196_180_1,196_180,-1,987.552,20.1168,1443,1,thru,196,160
196_180_2,196_180,-1,987.552,20.1168,1443,1,thru,196,160
196_180_3,196_180,-1,59.436,20.1168,248,1,right,196,181
196_180_-1,196_180,-1,59.436,20.1168,164,1,left,196,178
160_180_1,160_180,-1,1611.7824,20.1168,410,1,thru,160,196
160_180_2,160_180,-1,1611.7824,20.1168,410,1,thru,160,196
160_180_3,160_180,-1,77.724,20.1168,51,1,right,160,178
160_180_-1,160_180,-1,77.724,20.1168,158,1,left,160,181
178_180_1,178_180,-1,806.5008,15.6464,442,1,thru,178,181
178_180_2,178_180,-1,806.5008,15.6464,442,1,thru,178,181
178_180_3,178_180,-1,59.436,15.6464,93,1,right,178,196
178_180_-1,178_180,-1,59.436,15.6464,97,1,left,178,160
181_180_1,181_180,-1,685.8000000000001,20.1168,402,1,thru,181,178
181_180_2,181_180,-1,685.8000000000001,20.1168,402,1,thru,181,178
181_180_3,181_180,-1,57.912000000000006,20.1168,280,1,right,181,160
181_180_-1,181_180,-1,57.912000000000006,20.1168,251,1,left,181,196
207_181_1,207_181,-1,136.5504,13.4112,10,1,right,207,180
207_181_-1,207_181,-1,48.768,13.4112,10,1,left,207,183
180_181_1,180_181,-1,685.8000000000001,20.1168,690,1,thru,180,183
180_181_2,180_181,-1,685.8000000000001,20.1168,690,1,thru,180,183
180_181_-1,180_181,-1,33.528,20.1168,40,1,left,180,207
183_181_1,183_181,-1,923.2392000000001,20.1168,1150,1,thru,183,180
183_181_2,183_181,-1,923.2392000000001,20.1168,1150,1,thru,183,180
193_183_1,193_183,-1,655.6248,20.1168,1583,1,thru,193,174
193_183_2,193_183,-1,655.6248,20.1168,1583,1,thru,193,174
193_183_-1,193_183,-1,60.96,20.1168,222,1,left,193,181
174_183_1,174_183,-1,413.6136,20.1168,453,1,thru,174,193
174_183_2,174_183,-1,413.6136,20.1168,453,1,thru,174,193
174_183_3,174_183,-1,76.2,20.1168,180,1,right,174,181
174_183_-1,174_183,-1,76.2,20.1168,104,1,left,174,184
181_183_1,181_183,-1,923.2392000000001,20.1168,426,1,thru,181,184
181_183_2,181_183,-1,923.2392000000001,20.1168,426,1,thru,181,184
181_183_3,181_183,-1,76.2,20.1168,50,1,right,181,193
181_183_-1,181_183,-1,76.2,20.1168,262,1,left,181,174
184_183_1,184_183,-1,804.9768,20.1168,804,1,thru,184,181
184_183_2,184_183,-1,804.9768,20.1168,804,1,thru,184,181
184_183_3,184_183,-1,45.72,20.1168,300,1,right,184,174
184_183_-1,184_183,-1,54.864000000000004,20.1168,142,1,left,184,193
230_184_1,230_184,-1,272.4912,13.4112,10,1,thru,230,239
230_184_-1,230_184,-1,30.48,13.4112,40,1,left,230,183
239_184_1,239_184,-1,171.60240000000002,13.4112,10,1,thru,239,230
239_184_-1,239_184,-1,30.48,13.4112,40,1,left,239,186
183_184_1,183_184,-1,804.9768,20.1168,530,1,thru,183,186
183_184_2,183_184,-1,804.9768,20.1168,530,1,thru,183,186
183_184_-1,183_184,-1,45.72,20.1168,40,1,left,183,239
186_184_1,186_184,-1,806.5008,20.1168,1189,1,thru,186,183
186_184_2,186_184,-1,806.5008,20.1168,1189,1,thru,186,183
186_184_-1,186_184,-1,45.72,20.1168,40,1,left,186,230
410_186_1,410_186,-1,113.69040000000001,20.1168,1563,1,thru,410,409
410_186_2,410_186,-1,113.69040000000001,20.1168,1563,1,thru,410,409
410_186_-1,410_186,-1,60.96,20.1168,285,1,left,410,184
409_186_1,409_186,-1,60.0456,20.1168,655,1,thru,409,410
409_186_2,409_186,-1,60.0456,20.1168,655,1,thru,409,410
409_186_3,409_186,-1,60.0456,20.1168,171,1,right,409,184
409_186_-1,409_186,-1,50.292,20.1168,143,1,left,409,188
184_186_1,184_186,-1,806.5008,20.1168,364,1,thru,184,188
184_186_2,184_186,-1,806.5008,20.1168,364,1,thru,184,188
184_186_3,184_186,-1,56.388000000000005,20.1168,60,1,right,184,410
184_186_-1,184_186,-1,56.388000000000005,20.1168,206,1,left,184,409
188_186_1,188_186,-1,806.5008,20.1168,836,1,thru,188,184
188_186_2,188_186,-1,806.5008,20.1168,836,1,thru,188,184
188_186_3,188_186,-1,54.864000000000004,20.1168,186,1,right,188,409
188_186_-1,188_186,-1,54.864000000000004,20.1168,224,1,left,188,410
214_188_1,214_188,-1,86.56320000000001,13.4112,10,1,thru,214,164
214_188_-1,214_188,-1,30.48,13.4112,40,1,left,214,186
164_188_1,164_188,-1,82.296,13.4112,10,1,thru,164,214
164_188_-1,164_188,-1,25.908,13.4112,40,1,left,164,191
186_188_1,186_188,-1,806.5008,20.1168,606,1,thru,186,191
186_188_2,186_188,-1,806.5008,20.1168,606,1,thru,186,191
186_188_-1,186_188,-1,45.72,20.1168,10,1,left,186,164
191_188_1,191_188,-1,794.9184,20.1168,1325,1,thru,191,186
191_188_2,191_188,-1,794.9184,20.1168,1325,1,thru,191,186
191_188_-1,191_188,-1,45.72,20.1168,10,1,left,191,214
391_191_1,391_191,-1,106.68,13.4112,269,1,thru,391,411
391_191_2,391_191,-1,106.68,13.4112,269,1,thru,391,411
391_191_3,391_191,-1,50.292,13.4112,124,1,right,391,145
391_191_-1,391_191,-1,54.864000000000004,13.4112,343,1,left,391,188
391_191_-2,391_191,-2,54.864000000000004,13.4112,343,1,left,391,188
411_191_1,411_191,-1,140.5128,13.4112,192,1,thru,411,391
411_191_2,411_191,-1,140.5128,13.4112,192,1,thru,411,391
411_191_3,411_191,-1,103.632,13.4112,341,1,right,411,188
411_191_-1,411_191,-1,140.5128,13.4112,303,1,left,411,145
411_191_-2,411_191,-2,140.5128,13.4112,303,1,left,411,145
188_191_1,188_191,-1,794.9184,20.1168,242,1,thru,188,145
188_191_2,188_191,-1,794.9184,20.1168,242,1,thru,188,145
188_191_3,188_191,-1,79.248,20.1168,197,1,right,188,391
188_191_-1,188_191,-1,79.248,20.1168,218,1,left,188,411
188_191_-2,188_191,-2,79.248,20.1168,218,1,left,188,411
145_191_1,145_191,-1,850.6968,20.1168,820,1,thru,145,188
145_191_2,145_191,-1,850.6968,20.1168,820,1,thru,145,188
145_191_3,145_191,-1,79.248,20.1168,458,1,right,145,411
145_191_-1,145_191,-1,35.052,20.1168,240,1,left,145,391
145_191_-2,145_191,-2,35.052,20.1168,240,1,left,145,391
197_193_1,197_193,-1,146.304,20.1168,1857,1,thru,197,183
197_193_2,197_193,-1,146.304,20.1168,1857,1,thru,197,183
197_193_-1,197_193,-1,30.48,20.1168,10,1,left,197,234
183_193_1,183_193,-1,655.6248,20.1168,569,1,thru,183,197
183_193_2,183_193,-1,655.6248,20.1168,569,1,thru,183,197
183_193_-1,183_193,-1,30.48,20.1168,10,1,left,183,235
234_193_1,234_193,-1,274.6248,13.4112,10,1,thru,234,235
234_193_-1,234_193,-1,28.956000000000003,13.4112,40,1,left,234,183
235_193_1,235_193,-1,290.1696,13.4112,10,1,thru,235,234
235_193_-1,235_193,-1,21.336000000000002,13.4112,40,1,left,235,197
198_195_1,198_195,-1,330.4032,20.1168,1830,1,thru,198,410
198_195_2,198_195,-1,330.4032,20.1168,1830,1,thru,198,410
198_195_-1,198_195,-1,15.24,20.1168,10,1,left,198,211
410_195_1,410_195,-1,336.19440000000003,20.1168,860,1,thru,410,198
410_195_2,410_195,-1,336.19440000000003,20.1168,860,1,thru,410,198
410_195_-1,410_195,-1,18.288,20.1168,10,1,left,410,212
211_195_1,211_195,-1,114.90960000000001,13.4112,10,1,thru,211,212
211_195_-1,211_195,-1,22.86,13.4112,40,1,left,211,410
212_195_1,212_195,-1,106.9848,13.4112,10,1,thru,212,211
212_195_-1,212_195,-1,30.48,13.4112,40,1,left,212,198
208_196_1,208_196,-1,621.4872,20.1168,1385,1,thru,208,180
208_196_2,208_196,-1,621.4872,20.1168,1385,1,thru,208,180
208_196_-1,208_196,-1,41.148,20.1168,137,1,left,208,161
180_196_1,180_196,-1,987.552,20.1168,566,1,thru,180,208
180_196_2,180_196,-1,987.552,20.1168,566,1,thru,180,208
180_196_-1,180_196,-1,45.72,20.1168,5,1,left,180,309
161_196_1,161_196,-1,866.5464000000001,17.8816,2,1,thru,161,309
161_196_2,161_196,-1,866.5464000000001,17.8816,80,1,right,161,208
161_196_-1,161_196,-1,60.96,17.8816,456,1,left,161,180
309_196_1,309_196,-1,158.8008,17.8816,3,1,thru,309,161
309_196_-1,309_196,-1,6.096,17.8816,8,1,left,309,208
479_197_1,479_197,-1,176.47920000000002,20.1168,0,1,thru,479,193
479_197_2,479_197,-1,176.47920000000002,20.1168,0,1,thru,479,193
193_197_1,193_197,-1,146.304,20.1168,0,1,thru,193,479
193_197_2,193_197,-1,146.304,20.1168,0,1,thru,193,479
407_197_1,407_197,-1,433.73040000000003,13.4112,0,1,thru,407,434
434_197_1,434_197,-1,355.70160000000004,13.4112,0,1,thru,434,407
215_198_1,215_198,-1,829.3608,20.1168,0,1,thru,215,195
215_198_2,215_198,-1,829.3608,20.1168,0,1,thru,215,195
215_198_3,215_198,-1,829.3608,20.1168,0,1,thru,215,195
195_198_1,195_198,-1,330.4032,20.1168,0,1,thru,195,215
195_198_2,195_198,-1,330.4032,20.1168,0,1,thru,195,215
437_198_1,437_198,-1,848.2584,13.4112,0,1,thru,437,436
436_198_1,436_198,-1,615.696,13.4112,0,1,thru,436,437
5270_201_1,5270_201,-1,121.92,15.6464,0,,thru,5270,5281
5270_201_2,5270_201,-1,121.92,15.6464,0,,thru,5270,5281
5270_201_-1,5270_201,-1,121.92,15.6464,0,,left,5270,72
72_201_1,72_201,-1,103.0224,15.6464,0,,right,72,5270
72_201_2,72_201,-1,103.0224,15.6464,0,,right,72,5270
491_202_1,491_202,-1,204.5208,17.8816,0,1,thru,491,487
491_202_2,491_202,-1,134.112,17.8816,437,1,right,491,403
491_202_-1,491_202,-1,134.112,17.8816,1366,1,left,491,402
491_202_-2,491_202,-2,134.112,17.8816,1366,1,left,491,402
403_202_1,403_202,-1,107.28960000000001,17.8816,1175,1,thru,403,402
403_202_2,403_202,-1,107.28960000000001,17.8816,1175,1,thru,403,402
403_202_3,403_202,-1,107.28960000000001,17.8816,1175,1,thru,403,402
403_202_4,403_202,-1,107.28960000000001,17.8816,1175,1,thru,403,402
403_202_5,403_202,-1,107.28960000000001,17.8816,1175,1,thru,403,402
402_202_1,402_202,-1,185.928,17.8816,404,1,thru,402,403
402_202_2,402_202,-1,185.928,17.8816,404,1,thru,402,403
402_202_3,402_202,-1,185.928,17.8816,404,1,thru,402,403
402_202_-1,402_202,-1,185.928,17.8816,234,1,left,402,487
402_202_-2,402_202,-2,185.928,17.8816,234,1,left,402,487
392_203_1,392_203,-1,123.1392,13.4112,14,1,thru,392,453
392_203_2,392_203,-1,30.48,13.4112,36,1,right,392,204
392_203_-1,392_203,-1,44.196000000000005,13.4112,62,1,left,392,401
453_203_1,453_203,-1,111.55680000000001,13.4112,7,1,thru,453,392
453_203_2,453_203,-1,39.624,13.4112,111,1,right,453,401
453_203_-1,453_203,-1,47.244,13.4112,23,1,left,453,204
401_203_1,401_203,-1,297.18,17.8816,1312,1,thru,401,204
401_203_2,401_203,-1,297.18,17.8816,1312,1,thru,401,204
401_203_3,401_203,-1,297.18,17.8816,1312,1,thru,401,204
401_203_4,401_203,-1,67.056,17.8816,175,1,right,401,392
401_203_-1,401_203,-1,45.72,17.8816,358,1,left,401,453
204_203_1,204_203,-1,256.94640000000004,17.8816,1181,1,thru,204,401
204_203_2,204_203,-1,256.94640000000004,17.8816,1181,1,thru,204,401
204_203_3,204_203,-1,256.94640000000004,17.8816,1181,1,thru,204,401
204_203_-1,204_203,-1,42.672000000000004,17.8816,84,1,left,204,392
221_204_1,221_204,-1,407.8224,20.1168,803,1,thru,221,406
221_204_2,221_204,-1,407.8224,20.1168,803,1,thru,221,406
221_204_3,221_204,-1,407.8224,20.1168,803,1,thru,221,406
221_204_4,221_204,-1,35.052,20.1168,202,1,right,221,205
221_204_-1,221_204,-1,48.768,20.1168,447,1,left,221,203
221_204_-2,221_204,-2,48.768,20.1168,447,1,left,221,203
406_204_1,406_204,-1,136.8552,17.8816,226,1,thru,406,221
406_204_2,406_204,-1,136.8552,17.8816,226,1,thru,406,221
406_204_3,406_204,-1,136.8552,17.8816,226,1,thru,406,221
406_204_4,406_204,-1,59.436,17.8816,231,1,right,406,203
406_204_-1,406_204,-1,68.58,17.8816,115,1,left,406,205
406_204_-2,406_204,-2,68.58,17.8816,115,1,left,406,205
203_204_1,203_204,-1,256.94640000000004,17.8816,939,1,thru,203,205
203_204_2,203_204,-1,256.94640000000004,17.8816,939,1,thru,203,205
203_204_3,203_204,-1,256.94640000000004,17.8816,939,1,thru,203,205
203_204_4,203_204,-1,140.208,17.8816,169,1,right,203,221
203_204_-1,203_204,-1,70.104,17.8816,252,1,left,203,406
203_204_-2,203_204,-2,70.104,17.8816,252,1,left,203,406
205_204_1,205_204,-1,429.76800000000003,20.1168,1022,1,thru,205,203
205_204_2,205_204,-1,429.76800000000003,20.1168,1022,1,thru,205,203
205_204_3,205_204,-1,429.76800000000003,20.1168,1022,1,thru,205,203
205_204_4,205_204,-1,67.056,20.1168,149,1,right,205,406
205_204_-1,205_204,-1,67.056,20.1168,173,1,left,205,221
205_204_-2,205_204,-2,67.056,20.1168,173,1,left,205,221
441_205_1,441_205,-1,44.196000000000005,11.176,10,1,thru,441,194
441_205_2,441_205,-1,16.764,11.176,30,1,right,441,206
441_205_-1,441_205,-1,16.764,11.176,30,1,left,441,204
194_205_1,194_205,-1,58.216800000000006,11.176,10,1,thru,194,441
194_205_2,194_205,-1,16.764,11.176,30,1,right,194,204
194_205_-1,194_205,-1,15.24,11.176,30,1,left,194,206
204_205_1,204_205,-1,429.76800000000003,20.1168,1008,1,thru,204,206
204_205_2,204_205,-1,429.76800000000003,20.1168,1008,1,thru,204,206
204_205_3,204_205,-1,429.76800000000003,20.1168,1008,1,thru,204,206
204_205_4,204_205,-1,76.2,20.1168,20,1,right,204,441
204_205_-1,204_205,-1,76.2,20.1168,20,1,left,204,194
206_205_1,206_205,-1,387.4008,20.1168,1304,1,thru,206,204
206_205_2,206_205,-1,387.4008,20.1168,1304,1,thru,206,204
206_205_3,206_205,-1,387.4008,20.1168,1304,1,thru,206,204
206_205_4,206_205,-1,76.2,20.1168,20,1,right,206,194
206_205_-1,206_205,-1,76.2,20.1168,20,1,left,206,441
482_206_1,482_206,-1,205.1304,15.6464,75,1,thru,482,190
482_206_2,482_206,-1,27.432000000000002,15.6464,93,1,right,482,208
482_206_-1,482_206,-1,27.432000000000002,15.6464,96,1,left,482,205
190_206_1,190_206,-1,304.8,15.6464,84,1,thru,190,482
190_206_2,190_206,-1,304.8,15.6464,84,1,thru,190,482
190_206_-1,190_206,-1,76.2,15.6464,43,1,left,190,208
205_206_1,205_206,-1,387.4008,20.1168,696,1,thru,205,208
205_206_2,205_206,-1,387.4008,20.1168,696,1,thru,205,208
205_206_3,205_206,-1,387.4008,20.1168,696,1,thru,205,208
205_206_4,205_206,-1,76.2,20.1168,287,1,right,205,482
205_206_-1,205_206,-1,76.2,20.1168,139,1,left,205,190
208_206_1,208_206,-1,807.1104,20.1168,994,1,thru,208,205
208_206_2,208_206,-1,807.1104,20.1168,994,1,thru,208,205
208_206_3,208_206,-1,807.1104,20.1168,994,1,thru,208,205
208_206_4,208_206,-1,45.72,20.1168,121,1,right,208,190
208_206_-1,208_206,-1,76.2,20.1168,300,1,left,208,482
232_208_1,232_208,-1,1613.9160000000002,20.1168,872,1,thru,232,196
232_208_2,232_208,-1,1613.9160000000002,20.1168,872,1,thru,232,196
232_208_3,232_208,-1,115.82400000000001,20.1168,62,1,right,232,209
232_208_-1,232_208,-1,57.912000000000006,20.1168,235,1,left,232,206
196_208_1,196_208,-1,621.4872,20.1168,329,1,thru,196,232
196_208_2,196_208,-1,621.4872,20.1168,329,1,thru,196,232
196_208_3,196_208,-1,42.672000000000004,20.1168,91,1,right,196,206
196_208_-1,196_208,-1,42.672000000000004,20.1168,85,1,left,196,209
206_208_1,206_208,-1,807.1104,20.1168,543,1,thru,206,209
206_208_2,206_208,-1,807.1104,20.1168,543,1,thru,206,209
206_208_3,206_208,-1,807.1104,20.1168,543,1,thru,206,209
206_208_4,206_208,-1,70.104,20.1168,52,1,right,206,232
206_208_-1,206_208,-1,70.104,20.1168,81,1,left,206,196
209_208_1,209_208,-1,639.1656,20.1168,1450,1,thru,209,206
209_208_2,209_208,-1,639.1656,20.1168,1450,1,thru,209,206
209_208_3,209_208,-1,639.1656,20.1168,1450,1,thru,209,206
209_208_4,209_208,-1,74.676,20.1168,303,1,right,209,196
209_208_-1,209_208,-1,74.676,20.1168,166,1,left,209,232
208_209_1,208_209,-1,639.1656,20.1168,720,1,thru,208,210
208_209_2,208_209,-1,639.1656,20.1168,720,1,thru,208,210
208_209_3,208_209,-1,639.1656,20.1168,720,1,thru,208,210
210_209_1,210_209,-1,955.2432,20.1168,1922,1,thru,210,208
210_209_2,210_209,-1,955.2432,20.1168,1922,1,thru,210,208
210_209_3,210_209,-1,955.2432,20.1168,1922,1,thru,210,208
222_210_1,222_210,-1,810.1584,20.1168,742,1,thru,222,477
222_210_2,222_210,-1,810.1584,20.1168,742,1,thru,222,477
222_210_3,222_210,-1,810.1584,20.1168,742,1,thru,222,477
222_210_4,222_210,-1,73.152,20.1168,81,1,right,222,213
222_210_-1,222_210,-1,51.816,20.1168,101,1,left,222,209
477_210_1,477_210,-1,337.10880000000003,20.1168,288,1,thru,477,222
477_210_2,477_210,-1,337.10880000000003,20.1168,288,1,thru,477,222
477_210_3,477_210,-1,337.10880000000003,20.1168,288,1,thru,477,222
477_210_-1,477_210,-1,50.292,20.1168,78,1,left,477,213
209_210_1,209_210,-1,955.2432,20.1168,437,1,thru,209,213
209_210_2,209_210,-1,955.2432,20.1168,437,1,thru,209,213
209_210_3,209_210,-1,955.2432,20.1168,437,1,thru,209,213
209_210_-1,209_210,-1,54.864000000000004,20.1168,124,1,left,209,477
213_210_1,213_210,-1,809.244,20.1168,1236,1,thru,213,209
213_210_2,213_210,-1,809.244,20.1168,1236,1,thru,213,209
213_210_3,213_210,-1,809.244,20.1168,1236,1,thru,213,209
213_210_-1,213_210,-1,68.58,20.1168,85,1,left,213,222
238_213_1,238_213,-1,114.90960000000001,13.4112,10,1,thru,238,237
238_213_-1,238_213,-1,30.48,13.4112,50,1,left,238,210
237_213_1,237_213,-1,113.38560000000001,13.4112,10,1,thru,237,238
237_213_-1,237_213,-1,30.48,13.4112,40,1,left,237,215
210_213_1,210_213,-1,809.244,20.1168,862,1,thru,210,215
210_213_2,210_213,-1,809.244,20.1168,862,1,thru,210,215
210_213_3,210_213,-1,809.244,20.1168,862,1,thru,210,215
210_213_-1,210_213,-1,47.244,20.1168,30,1,left,210,237
215_213_1,215_213,-1,809.8536,20.1168,1958,1,thru,215,210
215_213_2,215_213,-1,809.8536,20.1168,1958,1,thru,215,210
215_213_3,215_213,-1,809.8536,20.1168,1958,1,thru,215,210
215_213_-1,215_213,-1,44.196000000000005,20.1168,30,1,left,215,238
422_215_1,422_215,-1,133.5024,20.1168,653,1,thru,422,198
422_215_2,422_215,-1,133.5024,20.1168,653,1,thru,422,198
422_215_3,422_215,-1,133.5024,20.1168,653,1,thru,422,198
422_215_-1,422_215,-1,60.96,20.1168,137,1,left,422,213
198_215_1,198_215,-1,829.3608,20.1168,264,1,thru,198,422
198_215_2,198_215,-1,829.3608,20.1168,264,1,thru,198,422
198_215_3,198_215,-1,829.3608,20.1168,264,1,thru,198,422
198_215_-1,198_215,-1,59.436,20.1168,119,1,left,198,216
213_215_1,213_215,-1,809.8536,20.1168,466,1,thru,213,216
213_215_2,213_215,-1,809.8536,20.1168,466,1,thru,213,216
