mvmt_id,node_id,ib_link_id,ob_link_id,type,movement_name,num_lanes,volume,ib_lane_indices,ob_lane_indices,sumo_dir,is_turn_bay_connector,control,turning_speed_mps
239_184_186_SBL,184,239_184_bay,184_186,left,SBL,1,40.0,1,1,l,False,,6.7056
239_184_230_SBT,184,239_184_bay,184_230,thru,SBT,1,10.0,0,0,s,False,,26.8224
239_184_183_SBR,184,239_184_bay,184_183,right,SBR,1,40.0,0,0,r,False,,4.02336
23_27_to_23_27_bay,23_27_bay_node,23_27,23_27_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,0","0,1,2",s,True,free,
23_27_28_EBL,27,23_27_bay,27_28,left,EBL,1,28.0,2,0,l,False,,6.7056
23_27_512_EBT,27,23_27_bay,27_512,thru,EBT,1,126.0,1,0,s,False,,26.8224
23_27_30_EBR,27,23_27_bay,27_30,right,EBR,1,37.0,0,0,r,False,,4.02336
23_509_to_23_509_bay,23_509_bay_node,23_509,23_509_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,0","0,1,2",s,True,free,
23_509_7204_NBL,509,23_509_bay,509_7204,left,NBL,1,3.0,2,0,l,False,,6.7056
23_509_16_NBT,509,23_509_bay,509_16,thru,NBT,1,112.0,1,0,s,False,,26.8224
23_509_511_NBR,509,23_509_bay,509_511,right,NBR,1,21.0,0,0,r,False,,4.02336
240_236_to_240_236_bay,240_236_bay_node,240_236,240_236_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,0,1,1","0,1,2,3",s,True,free,
240_236_423_WBL,236,240_236_bay,236_423,left,WBL,1,108.0,3,2,l,False,,6.7056
240_236_232_WBT,236,240_236_bay,236_232,thru,WBT,2,1155.0,"1,2","0,1",s,False,,26.8224
240_236_222_WBR,236,240_236_bay,236_222,right,WBR,1,259.0,0,0,r,False,,4.02336
240_244_to_240_244_bay,240_244_bay_node,240_244,240_244_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
240_244_148_EBL,244,240_244_bay,244_148,left,EBL,1,83.0,2,0,l,False,,6.7056
240_244_338_EBT,244,240_244_bay,244_338,thru,EBT,2,900.0,"0,1","0,1",s,False,,26.8224
241_219_to_241_219_bay,241_219_bay_node,241_219,241_219_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,0,1,1","0,1,2,3",s,True,free,
241_219_216_NBL,219,241_219_bay,219_216,left,NBL,1,38.0,3,2,l,False,,6.7056
241_219_310_NBT,219,241_219_bay,219_310,thru,NBT,1,17.0,2,0,s,False,,26.8224
241_219_220_NBR,219,241_219_bay,219_220,right,NBR,2,64.0,"0,1","0,1",r,False,,4.02336
242_175_290_EBL,175,242_175,175_290,left,EBL,1,49.0,1,1,l,False,,6.7056
242_175_185_EBT,175,242_175,175_185,thru,EBT,1,11.0,0,0,s,False,,26.8224
242_175_177_EBR,175,242_175,175_177,right,EBR,1,69.0,0,0,r,False,,4.02336
243_229_to_243_229_bay,243_229_bay_node,243_229,243_229_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,0,1,1","0,1,2,3",s,True,free,
243_229_228_NBL,229,243_229_bay,229_228,left,NBL,1,194.0,3,1,l,False,,6.7056
243_229_481_NBT,229,243_229_bay,229_481,thru,NBT,2,1173.0,"1,2","0,1",s,False,,26.8224
243_229_231_NBR,229,243_229_bay,229_231,right,NBR,1,329.0,0,0,r,False,,4.02336
244_240_to_244_240_bay,244_240_bay_node,244_240,244_240_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,0,1,1","0,1,2,3",s,True,free,
244_240_262_WBL,240,244_240_bay,240_262,left,WBL,1,90.0,3,1,l,False,,6.7056
244_240_236_WBT,240,244_240_bay,240_236,thru,WBT,2,1013.0,"1,2","0,1",s,False,,26.8224
244_240_422_WBR,240,244_240_bay,240_422,right,WBR,1,144.0,0,0,r,False,,4.02336
245_445_254_EBL,445,245_445,445_254,left,EBL,2,313.0,"3,4","1,0",l,False,,6.7056
245_445_321_EBT,445,245_445,445_321,thru,EBT,3,595.0,"0,1,2","0,1,2",s,False,,26.8224
247_14_to_247_14_bay,247_14_bay_node,247_14,247_14_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
247_14_5230_WBL,14,247_14_bay,14_5230,left,WBL,1,22.0,2,0,l,False,,6.7056
247_14_486_WBT,14,247_14_bay,14_486,thru,WBT,2,286.0,"0,1","0,1",s,False,,26.8224
247_14_7003_WBR,14,247_14_bay,14_7003,right,WBR,1,6.0,0,0,r,False,,4.02336
248_253_to_248_253_bay,248_253_bay_node,248_253,248_253_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,2,2","0,1,2,3",s,True,free,
248_253_408_SBL,253,248_253_bay,253_408,left,SBL,1,8.0,3,0,l,False,,6.7056
248_253_263_SBT,253,248_253_bay,253_263,thru,SBT,3,492.0,"0,1,2","0,1,2",s,False,,26.8224
248_253_267_SBR,253,248_253_bay,253_267,right,SBR,1,15.0,0,0,r,False,,4.02336
249_20_to_249_20_bay,249_20_bay_node,249_20,249_20_bay,thru,TURN_BAY_CONNECTOR,5,0.0,"0,0,1,1,1","0,1,2,3,4",s,True,free,
249_20_42_EBL,20,249_20_bay,20_42,left,EBL,2,27.0,"3,4","1,0",l,False,,6.7056
249_20_37_EBT,20,249_20_bay,20_37,thru,EBT,2,74.0,"1,2","0,1",s,False,,26.8224
249_20_51_EBR,20,249_20_bay,20_51,right,EBR,1,17.0,0,0,r,False,,4.02336
24_13_to_24_13_bay,24_13_bay_node,24_13,24_13_bay,thru,TURN_BAY_CONNECTOR,6,0.0,"0,0,1,2,2,2","0,1,2,3,4,5",s,True,free,
24_13_7001_NBL,13,24_13_bay,13_7001,left,NBL,2,64.0,"4,5","1,0",l,False,,6.7056
24_13_7002_NBT,13,24_13_bay,13_7002,thru,NBT,3,879.0,"1,2,3","0,1,2",s,False,,26.8224
24_13_486_NBR,13,24_13_bay,13_486,right,NBR,1,74.0,0,0,r,False,,4.02336
24_36_to_24_36_bay,24_36_bay_node,24_36,24_36_bay,thru,TURN_BAY_CONNECTOR,6,0.0,"0,0,1,2,2,2","0,1,2,3,4,5",s,True,free,
24_36_25_SBL,36,24_36_bay,36_25,left,SBL,2,238.0,"4,5","1,0",l,False,,6.7056
24_36_5232_SBT,36,24_36_bay,36_5232,thru,SBT,3,727.0,"1,2,3","0,1,2",s,False,,26.8224
24_36_34_SBR,36,24_36_bay,36_34,right,SBR,1,130.0,0,0,r,False,,4.02336
250_156_to_250_156_bay,250_156_bay_node,250_156,250_156_bay,thru,TURN_BAY_CONNECTOR,5,0.0,"0,1,2,2,2","0,1,2,3,4",s,True,free,
250_156_294_EBL,156,250_156_bay,156_294,left,EBL,2,234.0,"3,4","1,0",l,False,,6.7056
250_156_157_EBT,156,250_156_bay,156_157,thru,EBT,3,663.0,"0,1,2","0,1,2",s,False,,26.8224
250_156_501_EBR,156,250_156_bay,156_501,right,EBR,1,95.0,0,0,r,False,,4.02336
250_355_to_250_355_bay,250_355_bay_node,250_355,250_355_bay,thru,TURN_BAY_CONNECTOR,6,0.0,"0,0,1,2,3,4","0,1,2,3,4,5",s,True,free,
250_355_155_WBT,355,250_355_bay,355_155,thru,WBT,5,1562.0,"1,2,3,4,5","0,0,1,1,2",s,False,,26.8224
250_355_32_WBR,355,250_355_bay,355_32,right,WBR,1,545.0,0,0,r,False,,4.02336
251_340_140_NBT,340,251_340,340_140,thru,NBT,3,976.0,"0,1,2","0,1,2",s,False,,26.8224
251_340_7295_NBR,340,251_340,340_7295,right,NBR,1,155.0,0,0,r,False,,4.02336
252_157_to_252_157_bay,252_157_bay_node,252_157,252_157_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,0","0,1,2",s,True,free,
252_157_159_SBL,157,252_157_bay,157_159,left,SBL,1,74.0,2,2,l,False,,6.7056
252_157_348_SBT,157,252_157_bay,157_348,thru,SBT,1,2.0,1,0,s,False,,26.8224
252_157_156_SBR,157,252_157_bay,157_156,right,SBR,1,25.0,0,0,r,False,,4.02336
253_248_to_253_248_bay,253_248_bay_node,253_248,253_248_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
253_248_265_NBL,248,253_248_bay,248_265,left,NBL,1,0.0,2,1,l,False,,6.7056
253_248_423_NBT,248,253_248_bay,248_423,thru,NBT,2,0.0,"0,1","0,1",s,False,,26.8224
254_2881_420_NBT,2881,254_2881,2881_420,thru,NBT,2,0.0,"0,1","0,1",s,False,,26.8224
255_222_to_255_222_bay,255_222_bay_node,255_222,255_222_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,0","0,1,2",s,True,free,
255_222_236_WBL,222,255_222_bay,222_236,left,WBL,1,40.0,2,2,l,False,,6.7056
255_222_260_WBT,222,255_222_bay,222_260,thru,WBT,1,10.0,1,0,s,False,,26.8224
255_222_210_WBR,222,255_222_bay,222_210,right,WBR,1,40.0,0,0,r,False,,4.02336
257_445_to_257_445_bay,257_445_bay_node,257_445,257_445_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,0,1,2","0,1,2,3",s,True,free,
257_445_245_NBL,445,257_445_bay,445_245,left,NBL,1,554.0,3,2,l,False,,6.7056
257_445_254_NBT,445,257_445_bay,445_254,thru,NBT,2,1082.0,"1,2","0,1",s,False,,26.8224
257_445_321_NBR,445,257_445_bay,445_321,right,NBR,1,120.0,0,0,r,False,,4.02336
258_250_355_NBL,250,258_250,250_355,left,NBL,1,6.0,0,4,l,False,,6.7056
258_250_510_NBT,250,258_250,250_510,thru,NBT,1,16.0,0,0,s,False,,26.8224
258_250_156_NBR,250,258_250,250_156,right,NBR,1,8.0,0,0,r,False,,4.02336
259_153_to_259_153_bay,259_153_bay_node,259_153,259_153_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
259_153_154_SBL,153,259_153_bay,153_154,left,SBL,1,57.0,1,2,l,False,,6.7056
259_153_315_SBT,153,259_153_bay,153_315,thru,SBT,1,12.0,0,0,s,False,,26.8224
259_153_152_SBR,153,259_153_bay,153_152,right,SBR,1,172.0,0,0,r,False,,4.02336
25_36_to_25_36_bay,25_36_bay_node,25_36,25_36_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
25_36_5232_WBL,36,25_36_bay,36_5232,left,WBL,1,143.0,2,2,l,False,,6.7056
25_36_34_WBT,36,25_36_bay,36_34,thru,WBT,2,619.0,"0,1","0,1",s,False,,26.8224
25_36_24_WBR,36,25_36_bay,36_24,right,WBR,1,166.0,0,0,r,False,,4.02336
25_38_to_25_38_bay,25_38_bay_node,25_38,25_38_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
25_38_5230_EBL,38,25_38_bay,38_5230,left,EBL,1,28.0,2,1,l,False,,6.7056
25_38_39_EBT,38,25_38_bay,38_39,thru,EBT,2,609.0,"0,1","0,1",s,False,,26.8224
25_38_5231_EBR,38,25_38_bay,38_5231,right,EBR,1,51.0,0,0,r,False,,4.02336
260_222_to_260_222_bay,260_222_bay_node,260_222,260_222_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,0","0,1,2",s,True,free,
260_222_210_EBL,222,260_222_bay,222_210,left,EBL,1,40.0,2,2,l,False,,6.7056
260_222_255_EBT,222,260_222_bay,222_255,thru,EBT,1,10.0,1,0,s,False,,26.8224
260_222_236_EBR,222,260_222_bay,222_236,right,EBR,1,40.0,0,0,r,False,,4.02336
261_243_552_NBL,243,261_243,243_552,left,NBL,1,0.0,2,0,l,False,,6.7056
261_243_229_NBT,243,261_243,243_229,thru,NBT,2,0.0,"0,1","0,1",s,False,,26.8224
262_240_to_262_240_bay,262_240_bay_node,262_240,262_240_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,0,1,1","0,1,2,3",s,True,free,
262_240_236_NBL,240,262_240_bay,240_236,left,NBL,1,180.0,3,1,l,False,,6.7056
262_240_422_NBT,240,262_240_bay,240_422,thru,NBT,2,590.0,"1,2","0,1",s,False,,26.8224
262_240_244_NBR,240,262_240_bay,240_244,right,NBR,1,142.0,0,0,r,False,,4.02336
263_253_to_263_253_bay,263_253_bay_node,263_253,263_253_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
263_253_267_NBL,253,263_253_bay,253_267,left,NBL,1,22.0,2,0,l,False,,6.7056
263_253_248_NBT,253,263_253_bay,253_248,thru,NBT,2,852.0,"0,1","0,1",s,False,,26.8224
263_253_408_NBR,253,263_253_bay,253_408,right,NBR,1,19.0,0,0,r,False,,4.02336
264_747_to_264_747_bay,264_747_bay_node,264_747,264_747_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,0,1,2","0,1,2,3",s,True,free,
264_747_7060_NBL,747,264_747_bay,747_7060,left,NBL,2,504.0,"2,3","1,0",l,False,,6.7056
264_747_35_NBR,747,264_747_bay,747_35,right,NBR,2,646.0,"0,1","0,1",r,False,,4.02336
265_248_to_265_248_bay,265_248_bay_node,265_248,265_248_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,0","0,1,2",s,True,free,
265_248_423_EBL,248,265_248_bay,248_423,left,EBL,1,0.0,2,1,l,False,,6.7056
265_248_266_EBT,248,265_248_bay,248_266,thru,EBT,1,0.0,1,0,s,False,,26.8224
265_248_253_EBR,248,265_248_bay,248_253,right,EBR,1,0.0,0,0,r,False,,4.02336
266_248_to_266_248_bay,266_248_bay_node,266_248,266_248_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
266_248_253_WBL,248,266_248_bay,248_253,left,WBL,1,0.0,2,2,l,False,,6.7056
266_248_265_WBT,248,266_248_bay,248_265,thru,WBT,2,0.0,"0,1","0,1",s,False,,26.8224
267_253_to_267_253_bay,267_253_bay_node,267_253,267_253_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
267_253_248_EBL,253,267_253_bay,253_248,left,EBL,1,36.0,1,1,l,False,,6.7056
267_253_408_EBT,253,267_253_bay,253_408,thru,EBT,1,1.0,1,0,s,False,,26.8224
267_253_263_EBR,253,267_253_bay,253_263,right,EBR,1,63.0,0,0,r,False,,4.02336
269_232_to_269_232_bay,269_232_bay_node,269_232,269_232_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
269_232_231_NBL,232,269_232_bay,232_231,left,NBL,1,435.0,2,1,l,False,,6.7056
269_232_208_NBT,232,269_232_bay,232_208,thru,NBT,2,1252.0,"0,1","0,1",s,False,,26.8224
269_232_236_NBR,232,269_232_bay,232_236,right,NBR,1,44.0,0,0,r,False,,4.02336
271_251_340_EBL,251,271_251,251_340,left,EBL,2,10.0,"1,2","2,1",l,False,,6.7056
271_251_7053_EBR,251,271_251,251_7053,right,EBR,1,14.0,0,0,r,False,,4.02336
272_228_to_272_228_bay,272_228_bay_node,272_228,272_228_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,0,1,1","0,1,2,3",s,True,free,
272_228_229_SBL,228,272_228_bay,228_229,left,SBL,1,17.0,3,1,l,False,,6.7056
272_228_273_SBT,228,272_228_bay,228_273,thru,SBT,2,10.0,"1,2","0,1",s,False,,26.8224
272_228_746_SBR,228,272_228_bay,228_746,right,SBR,1,10.0,0,0,r,False,,4.02336
273_228_to_273_228_bay,273_228_bay_node,273_228,273_228_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
273_228_746_NBL,228,273_228_bay,228_746,left,NBL,1,25.0,2,1,l,False,,6.7056
273_228_272_NBT,228,273_228_bay,228_272,thru,NBT,2,10.0,"0,1","0,1",s,False,,26.8224
273_228_229_NBR,228,273_228_bay,228_229,right,NBR,1,36.0,0,0,r,False,,4.02336
274_162_to_274_162_bay,274_162_bay_node,274_162,274_162_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
274_162_160_NBL,162,274_162_bay,162_160,left,NBL,1,49.0,2,2,l,False,,6.7056
274_162_7046_NBT,162,274_162_bay,162_7046,thru,NBT,2,175.0,"0,1","0,1",s,False,,26.8224
274_162_163_NBR,162,274_162_bay,162_163,right,NBR,1,8.0,0,0,r,False,,4.02336
275_523_524_SBL,523,275_523,523_524,left,SBL,1,0.0,0,1,l,False,,6.7056
276_745_to_276_745_bay,276_745_bay_node,276_745,276_745_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,0","0,1,2",s,True,free,
276_745_746_SBL,745,276_745_bay,745_746,left,SBL,1,571.0,2,1,l,False,,6.7056
276_745_277_SBT,745,276_745_bay,745_277,thru,SBT,1,311.0,1,0,s,False,,26.8224
276_745_550_SBR,745,276_745_bay,745_550,right,SBR,1,131.0,0,0,r,False,,4.02336
278_119_to_278_119_bay,278_119_bay_node,278_119,278_119_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
278_119_365_SBT,119,278_119_bay,119_365,thru,SBT,1,0.0,1,0,s,False,,26.8224
278_119_476_SBR,119,278_119_bay,119_476,right,SBR,1,0.0,0,0,r,False,,4.02336
27_23_to_27_23_bay,27_23_bay_node,27_23,27_23_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,0","0,1,2",s,True,free,
27_23_5206_WBL,23,27_23_bay,23_5206,left,WBL,1,14.0,2,0,l,False,,6.7056
27_23_7205_WBT,23,27_23_bay,23_7205,thru,WBT,1,62.0,1,0,s,False,,26.8224
27_23_509_WBR,23,27_23_bay,23_509,right,WBR,1,24.0,0,0,r,False,,4.02336
27_28_7287_NBL,28,27_28,28_7287,left,NBL,1,4.0,1,0,l,False,,6.7056
27_28_511_NBT,28,27_28,28_511,thru,NBT,1,365.0,0,0,s,False,,26.8224
27_30_to_27_30_bay,27_30_bay_node,27_30,27_30_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,0","0,1,2",s,True,free,
27_30_7216_SBL,30,27_30_bay,30_7216,left,SBL,1,23.0,2,0,l,False,,6.7056
27_30_31_SBT,30,27_30_bay,30_31,thru,SBT,1,290.0,1,1,s,False,,26.8224
27_30_7215_SBR,30,27_30_bay,30_7215,right,SBR,1,27.0,0,0,r,False,,4.02336
27_512_513_EBT,512,27_512,512_513,thru,EBT,1,176.0,0,0,s,False,,26.8224
27_512_46_EBR,512,27_512,512_46,right,EBR,1,74.0,0,0,r,False,,4.02336
280_411_191_SBT,411,280_411,411_191,thru,SBT,4,0.0,"0,1,2,3","1,1,2,2",s,False,,26.8224
281_150_to_281_150_bay,281_150_bay_node,281_150,281_150_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
281_150_165_WBL,150,281_150_bay,150_165,left,WBL,1,6.0,1,2,l,False,,6.7056
281_150_146_WBT,150,281_150_bay,150_146,thru,WBT,1,14.0,0,0,s,False,,26.8224
281_150_147_WBR,150,281_150_bay,150_147,right,WBR,1,56.0,0,0,r,False,,4.02336
282_426_158_NBT,426,282_426,426_158,thru,NBT,2,0.0,"0,1","0,1",s,False,,26.8224
283_5283_135_SBT,5283,283_5283,5283_135,thru,SBT,1,0.0,0,0,s,False,,26.8224
284_5_to_284_5_bay,284_5_bay_node,284_5,284_5_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
284_5_312_EBL,5,284_5_bay,5_312,left,EBL,1,5.0,2,2,l,False,,6.7056
284_5_313_EBT,5,284_5_bay,5_313,thru,EBT,2,2.0,"0,1","0,1",s,False,,26.8224
284_5_503_EBR,5,284_5_bay,5_503,right,EBR,1,37.0,0,0,r,False,,4.02336
287_178_to_287_178_bay,287_178_bay_node,287_178,287_178_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
287_178_518_EBL,178,287_178_bay,178_518,left,EBL,1,182.0,2,0,l,False,,6.7056
287_178_180_EBT,178,287_178_bay,178_180,thru,EBT,2,378.0,"0,1","0,1",s,False,,26.8224
287_178_345_EBR,178,287_178_bay,178_345,right,EBR,1,4.0,0,0,r,False,,4.02336
2881_420_to_2881_420_bay,2881_420_bay_node,2881_420,2881_420_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,0,1,2","0,1,2,3",s,True,free,
2881_420_220_NBL,420,2881_420_bay,420_220,left,NBL,1,296.0,3,2,l,False,,6.7056
2881_420_381_NBT,420,2881_420_bay,420_381,thru,NBT,2,569.0,"1,2","0,1",s,False,,26.8224
2881_420_405_NBR,420,2881_420_bay,420_405,right,NBR,1,121.0,0,0,r,False,,4.02336
289_245_445_SBL,245,289_245,245_445,left,SBL,1,333.0,3,2,l,False,,6.7056
289_245_256_SBT,245,289_245,245_256,thru,SBT,2,116.0,"1,2","0,1",s,False,,26.8224
289_245_338_SBR,245,289_245,245_338,right,SBR,1,567.0,0,0,r,False,,4.02336
28_27_to_28_27_bay,28_27_bay_node,28_27,28_27_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,0","0,1,2",s,True,free,
28_27_512_SBL,27,28_27_bay,27_512,left,SBL,1,114.0,2,0,l,False,,6.7056
28_27_30_SBT,27,28_27_bay,27_30,thru,SBT,1,306.0,1,0,s,False,,26.8224
28_27_23_SBR,27,28_27_bay,27_23,right,SBR,1,28.0,0,0,r,False,,4.02336
28_511_to_28_511_bay,28_511_bay_node,28_511,28_511_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,0","0,1,2",s,True,free,
28_511_509_NBL,511,28_511_bay,511_509,left,NBL,1,16.0,2,0,l,False,,6.7056
28_511_29_NBT,511,28_511_bay,511_29,thru,NBT,1,321.0,1,0,s,False,,26.8224
28_511_7217_NBR,511,28_511_bay,511_7217,right,NBR,1,14.0,0,0,r,False,,4.02336
290_175_to_290_175_bay,290_175_bay_node,290_175,290_175_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
290_175_185_SBL,175,290_175_bay,175_185,left,SBL,1,25.0,2,0,l,False,,6.7056
290_175_177_SBT,175,290_175_bay,175_177,thru,SBT,2,731.0,"0,1","0,1",s,False,,26.8224
290_175_242_SBR,175,290_175_bay,175_242,right,SBR,1,23.0,0,0,r,False,,4.02336
292_527_526_NBL,527,292_527,527_526,left,NBL,1,0.0,0,1,l,False,,6.7056
293_168_to_293_168_bay,293_168_bay_node,293_168,293_168_bay,thru,TURN_BAY_CONNECTOR,5,0.0,"0,0,1,1,1","0,1,2,3,4",s,True,free,
293_168_166_NBL,168,293_168_bay,168_166,left,NBL,2,391.0,"3,4","2,1",l,False,,6.7056
293_168_5262_NBT,168,293_168_bay,168_5262,thru,NBT,2,1533.0,"1,2","0,1",s,False,,26.8224
293_168_170_NBR,168,293_168_bay,168_170,right,NBR,1,87.0,0,0,r,False,,4.02336
294_156_to_294_156_bay,294_156_bay_node,294_156,294_156_bay,thru,TURN_BAY_CONNECTOR,5,0.0,"0,0,1,1,1","0,1,2,3,4",s,True,free,
294_156_157_SBL,156,294_156_bay,156_157,left,SBL,2,91.0,"3,4","2,1",l,False,,6.7056
294_156_501_SBT,156,294_156_bay,156_501,thru,SBT,2,137.0,"1,2","0,1",s,False,,26.8224
294_156_250_SBR,156,294_156_bay,156_250,right,SBR,1,161.0,0,0,r,False,,4.02336
294_252_to_294_252_bay,294_252_bay_node,294_252,294_252_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,2,2","0,1,2,3",s,True,free,
294_252_374_NEL,252,294_252_bay,252_374,left,NEL,1,7.0,3,1,l,False,,6.7056
294_252_7053_NET,252,294_252_bay,252_7053,thru,NET,3,582.0,"0,1,2","0,1,2",s,False,,26.8224
294_252_157_NER,252,294_252_bay,252_157,right,NER,1,12.0,0,0,r,False,,4.02336
295_246_to_295_246_bay,295_246_bay_node,295_246,295_246_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
295_246_455_NBL,246,295_246_bay,246_455,left,NBL,1,0.0,2,0,l,False,,6.7056
295_246_7001_NBT,246,295_246_bay,246_7001,thru,NBT,2,0.0,"0,1","0,1",s,False,,26.8224
295_35_to_295_35_bay,295_35_bay_node,295_35,295_35_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,0","0,1,2",s,True,free,
295_35_34_SBL,35,295_35_bay,35_34,left,SBL,1,10.0,2,1,l,False,,6.7056
295_35_67_SBT,35,295_35_bay,35_67,thru,SBT,1,104.0,1,0,s,False,,26.8224
295_35_747_SBR,35,295_35_bay,35_747,right,SBR,1,75.0,0,0,r,False,,4.02336
296_118_to_296_118_bay,296_118_bay_node,296_118,296_118_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
296_118_108_EBL,118,296_118_bay,118_108,left,EBL,1,161.0,2,2,l,False,,6.7056
296_118_476_EBT,118,296_118_bay,118_476,thru,EBT,2,516.0,"0,1","0,1",s,False,,26.8224
296_118_744_EBR,118,296_118_bay,118_744,right,EBR,1,79.0,0,0,r,False,,4.02336
297_83_to_297_83_bay,297_83_bay_node,297_83,297_83_bay,thru,TURN_BAY_CONNECTOR,6,0.0,"0,0,1,2,2,2","0,1,2,3,4,5",s,True,free,
297_83_84_EBL,83,297_83_bay,83_84,left,EBL,2,409.0,"4,5","2,1",l,False,,6.7056
297_83_90_EBT,83,297_83_bay,83_90,thru,EBT,3,973.0,"1,2,3","0,1,2",s,False,,26.8224
297_83_456_EBR,83,297_83_bay,83_456,right,EBR,1,88.0,0,0,r,False,,4.02336
298_80_to_298_80_bay,298_80_bay_node,298_80,298_80_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,1","0,1,2",s,True,free,
298_80_90_NBL,80,298_80_bay,80_90,left,NBL,1,219.0,2,2,l,False,,6.7056
298_80_67_NBT,80,298_80_bay,80_67,thru,NBT,1,371.0,1,0,s,False,,26.8224
298_80_85_NBR,80,298_80_bay,80_85,right,NBR,1,86.0,0,0,r,False,,4.02336
299_84_to_299_84_bay,299_84_bay_node,299_84,299_84_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
299_84_90_SBL,84,299_84_bay,84_90,left,SBL,1,0.0,2,0,l,False,,6.7056
299_84_83_SBT,84,299_84_bay,84_83,thru,SBT,2,1082.0,"0,1","0,1",s,False,,26.8224
29_511_7217_SBL,511,29_511,511_7217,left,SBL,1,27.0,1,0,l,False,,6.7056
29_511_28_SBT,511,29_511,511_28,thru,SBT,1,303.0,0,1,s,False,,26.8224
29_511_509_SBR,511,29_511,511_509,right,SBR,1,45.0,0,0,r,False,,4.02336
29_7004_330_NBT,7004,29_7004,7004_330,thru,NBT,2,0.0,"0,1","0,1",s,False,,26.8224
2_101_to_2_101_bay,2_101_bay_node,2_101,2_101_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
2_101_362_NBL,101,2_101_bay,101_362,left,NBL,1,0.0,1,0,l,False,,6.7056
2_101_360_NBT,101,2_101_bay,101_360,thru,NBT,1,0.0,0,0,s,False,,26.8224
2_3_to_2_3_bay,2_3_bay_node,2_3,2_3_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
2_3_351_EBL,3,2_3_bay,3_351,left,EBL,1,53.0,2,2,l,False,,6.7056
2_3_352_EBT,3,2_3_bay,3_352,thru,EBT,2,97.0,"0,1","0,1",s,False,,26.8224
2_3_225_EBR,3,2_3_bay,3_225,right,EBR,1,100.0,0,0,r,False,,4.02336
