link_id,from_node_id,to_node_id,lanes,length_m,free_speed_mps,geometry,main_link_id,is_turn_bay_link
64_76_bay,64_76_bay_node,76,5,68.58,15.6464,"POLYGON ((-111.926433 33.415324, -111.926433 33.414706, -111.926237 33.414706, -111.926237 33.415324, -111.926433 33.415324))",64_76,True
65_7054,65,7054,1,132.50005,13.4112,"POLYGON ((-111.930118 33.415696, -111.929802 33.416003, -111.929623 33.41636, -111.92943 33.416733, -111.929466 33.416746, -111.929659 33.416372, -111.929835 33.41602, -111.930148 33.415717, -111.930118 33.415696))",65_7054,False
65_75,65,65_75_bay_node,1,97.472882,13.4112,"POLYGON ((-111.930149 33.415716, -111.93042 33.415415, -111.930777 33.415095, -111.930784 33.415023, -111.930745 33.41502, -111.930741 33.415082, -111.93039 33.415394, -111.930117 33.415697, -111.930149 33.415716))",65_75,False
65_75_bay,65_75_bay_node,75,3,35.052,13.4112,"POLYGON ((-111.930823 33.415025, -111.93085 33.41471, -111.930733 33.414703, -111.930706 33.415018, -111.930823 33.415025))",65_75,True
66_51,66,66_51_bay_node,2,441.802142,17.8816,"POLYGON ((-111.909091 33.417397, -111.90909 33.421381, -111.909168 33.421381, -111.90917 33.417397, -111.909091 33.417397))",66_51,False
66_51_bay,66_51_bay_node,51,5,64.008,17.8816,"POLYGON ((-111.909031 33.421381, -111.909031 33.421959, -111.909227 33.421959, -111.909227 33.421381, -111.909031 33.421381))",66_51,True
66_525,66,66_525_bay_node,3,245.270809,17.8816,"POLYGON ((-111.909189 33.417397, -111.90919 33.415185, -111.909072 33.415185, -111.909071 33.417397, -111.909189 33.417397))",66_525,False
66_525_bay,66_525_bay_node,525,5,53.34,17.8816,"POLYGON ((-111.909229 33.415185, -111.909229 33.414704, -111.909033 33.414703, -111.909033 33.415185, -111.909229 33.415185))",66_525,True
66_7222,66,7222,1,103.599687,13.4112,"POLYGON ((-111.90913 33.417413, -111.910244 33.417413, -111.910244 33.41738, -111.90913 33.41738, -111.90913 33.417413))",66_7222,False
66_7223,66,7223,1,243.763881,13.4112,"POLYGON ((-111.90913 33.41738, -111.906509 33.41738, -111.906509 33.417413, -111.90913 33.417413, -111.90913 33.41738))",66_7223,False
67_304,67,304,1,354.072733,13.4112,"POLYGON ((-111.969538 33.41366, -111.973345 33.413667, -111.973346 33.413634, -111.969538 33.413627, -111.969538 33.41366))",67_304,False
67_35,67,67_35_bay_node,1,863.852073,15.6464,"POLYGON ((-111.969518 33.413643, -111.96946 33.421434, -111.969499 33.421434, -111.969557 33.413644, -111.969518 33.413643))",67_35,False
67_35_bay,67_35_bay_node,35,3,56.388,15.6464,"POLYGON ((-111.96942 33.421434, -111.969416 33.421943, -111.969534 33.421943, -111.969538 33.421435, -111.96942 33.421434))",67_35,True
67_7059,67,7059,1,616.735917,15.6464,"POLYGON ((-111.969538 33.413627, -111.962905 33.413604, -111.962905 33.413637, -111.969538 33.41366, -111.969538 33.413627))",67_7059,False
67_80,67,67_80_bay_node,2,411.641346,15.6464,"POLYGON ((-111.969577 33.413644, -111.969587 33.409931, -111.969508 33.409931, -111.969498 33.413643, -111.969577 33.413644))",67_80,False
67_80_bay,67_80_bay_node,80,3,71.628,15.6464,"POLYGON ((-111.969606 33.409931, -111.969608 33.409285, -111.96949 33.409285, -111.969488 33.409931, -111.969606 33.409931))",67_80,True
68_69,68,69,2,167.58943,17.8816,"POLYGON ((-111.960867 33.413192, -111.960867 33.414704, -111.960946 33.414704, -111.960946 33.413192, -111.960867 33.413192))",68_69,False
68_7059,68,7059,1,192.69666,15.6464,"POLYGON ((-111.9609 33.413208, -111.962334 33.41359, -111.962903 33.413637, -111.962907 33.413604, -111.962342 33.413558, -111.960912 33.413176, -111.9609 33.413208))",68_7059,False
68_7250,68,7250,1,243.766396,13.4112,"POLYGON ((-111.960906 33.413176, -111.958285 33.413176, -111.958285 33.413209, -111.960906 33.413209, -111.960906 33.413176))",68_7250,False
68_86,68,68_86_bay_node,2,565.211839,17.8816,"POLYGON ((-111.960946 33.413192, -111.960944 33.408095, -111.960865 33.408095, -111.960867 33.413192, -111.960946 33.413192))",68_86,False
68_86_bay,68_86_bay_node,86,5,71.628,17.8816,"POLYGON ((-111.961003 33.408095, -111.961003 33.407449, -111.960806 33.407449, -111.960806 33.408095, -111.961003 33.408095))",68_86,True
69_5232,69,5232,3,713.016841,17.8816,"POLYGON ((-111.960848 33.414704, -111.96085 33.421134, -111.960968 33.421134, -111.960966 33.414704, -111.960848 33.414704))",69_5232,False
69_5233,69,5233,1,201.107285,13.4112,"POLYGON ((-111.960907 33.414687, -111.958744 33.414688, -111.958744 33.414721, -111.960907 33.41472, -111.960907 33.414687))",69_5233,False
69_68,69,69_68_bay_node,2,123.39343,17.8816,"POLYGON ((-111.960946 33.414704, -111.960946 33.413591, -111.960867 33.413591, -111.960867 33.414704, -111.960946 33.414704))",69_68,False
69_68_bay,69_68_bay_node,68,3,44.196,17.8816,"POLYGON ((-111.960965 33.413591, -111.960965 33.413192, -111.960847 33.413192, -111.960847 33.413591, -111.960965 33.413591))",69_68,True
6_306,6,6_306_bay_node,4,36.584589,20.1168,"POLYGON ((-111.960877 33.437138, -111.960867 33.437467, -111.961024 33.437471, -111.961035 33.437141, -111.960877 33.437138))",6_306,False
6_306_bay,6_306_bay_node,306,5,123.444,20.1168,"POLYGON ((-111.960847 33.437467, -111.960812 33.43858, -111.961009 33.438584, -111.961044 33.437471, -111.960847 33.437467))",6_306,True
6_343,6,343,2,207.949532,13.4112,"POLYGON ((-111.960963 33.437107, -111.95876 33.43678, -111.958746 33.436845, -111.960949 33.437172, -111.960963 33.437107))",6_343,False
6_7002,6,7002,3,366.989569,20.1168,"POLYGON ((-111.961015 33.437142, -111.961204 33.433836, -111.961086 33.433831, -111.960897 33.437137, -111.961015 33.437142))",6_7002,False
7001_13,7001,7001_13_bay_node,2,560.702276,17.8816,"POLYGON ((-111.966762 33.431455, -111.964291 33.431819, -111.961564 33.429992, -111.961515 33.430044, -111.964271 33.431882, -111.966775 33.43152, -111.966762 33.431455))",7001_13,False
7001_13_bay,7001_13_bay_node,13,5,74.676,17.8816,"POLYGON ((-111.9616 33.429954, -111.960972 33.429534, -111.96085 33.429663, -111.961478 33.430083, -111.9616 33.429954))",7001_13,True
7001_246,7001,7001_246_bay_node,2,301.236009,17.8816,"POLYGON ((-111.966767 33.431521, -111.967874 33.431554, -111.969445 33.430308, -111.969391 33.43026, -111.967846 33.431493, -111.96677 33.431455, -111.966767 33.431521))",7001_246,False
7001_246_bay,7001_246_bay_node,246,3,35.052,17.8816,"POLYGON ((-111.969459 33.43032, -111.969732 33.430102, -111.969651 33.43003, -111.969378 33.430248, -111.969459 33.43032))",7001_246,True
7002_13,7002,7002_13_bay_node,3,402.997229,20.1168,"POLYGON ((-111.961204 33.433831, -111.961003 33.4302, -111.960886 33.430205, -111.961086 33.433836, -111.961204 33.433831))",7002_13,False
7002_13_bay,7002_13_bay_node,13,6,67.056,20.1168,"POLYGON ((-111.961062 33.430198, -111.961029 33.429594, -111.960793 33.429603, -111.960827 33.430207, -111.961062 33.430198))",7002_13,True
7002_6,7002,7002_6_bay_node,4,313.649569,20.1168,"POLYGON ((-111.961066 33.43383, -111.960905 33.436656, -111.961062 33.436662, -111.961224 33.433836, -111.961066 33.43383))",7002_6,False
7002_6_bay,7002_6_bay_node,6,5,53.34,20.1168,"POLYGON ((-111.960885 33.436655, -111.960858 33.437135, -111.961054 33.437143, -111.961082 33.436663, -111.960885 33.436655))",7002_6,True
7003_14,7003,14,3,350.342496,13.4112,"POLYGON ((-111.955517 33.431897, -111.954399 33.432224, -111.952393 33.430935, -111.952321 33.431013, -111.95438 33.432322, -111.955556 33.43199, -111.955517 33.431897))",7003_14,False
7004_29,7004,7004_29_bay_node,2,75.217465,13.4112,"POLYGON ((-111.940197 33.430783, -111.940145 33.430106, -111.940066 33.430111, -111.940119 33.430788, -111.940197 33.430783))",7004_29,False
7004_29_bay,7004_29_bay_node,29,3,56.388,13.4112,"POLYGON ((-111.940164 33.430105, -111.940125 33.429598, -111.940007 33.429604, -111.940047 33.430112, -111.940164 33.430105))",7004_29,True
7004_330,7004,330,2,356.64405,13.4112,"POLYGON ((-111.940119 33.430791, -111.940798 33.433957, -111.940875 33.433945, -111.940197 33.43078, -111.940119 33.430791))",7004_330,False
7005_21,7005,7005_21_bay_node,2,130.097775,13.4112,"POLYGON ((-111.929191 33.430129, -111.929191 33.428955, -111.929113 33.428955, -111.929113 33.430129, -111.929191 33.430129))",7005_21,False
7005_21_bay,7005_21_bay_node,21,4,38.1,13.4112,"POLYGON ((-111.929231 33.428955, -111.929231 33.428612, -111.929073 33.428612, -111.929073 33.428955, -111.929231 33.428955))",7005_21,True
7008_37,7008,7008_37_bay_node,1,182.803708,13.4112,"POLYGON ((-111.904819 33.431356, -111.90482 33.429707, -111.904781 33.429707, -111.90478 33.431356, -111.904819 33.431356))",7008_37,False
7008_37_bay,7008_37_bay_node,37,2,60.96,13.4112,"POLYGON ((-111.90484 33.429707, -111.90484 33.429158, -111.904761 33.429158, -111.904761 33.429707, -111.90484 33.429707))",7008_37,True
7009_22,7009,7009_22_bay_node,2,207.163586,17.8816,"POLYGON ((-111.891859 33.432098, -111.892082 33.430239, -111.892004 33.430232, -111.891781 33.432091, -111.891859 33.432098))",7009_22,False
7009_22_bay,7009_22_bay_node,22,5,99.06,17.8816,"POLYGON ((-111.892141 33.430243, -111.892247 33.429355, -111.892051 33.429338, -111.891945 33.430227, -111.892141 33.430243))",7009_22,True
7011_5216,7011,5216,2,457.055451,17.8816,"POLYGON ((-111.884611 33.429376, -111.889527 33.429378, -111.889527 33.429312, -111.884611 33.42931, -111.884611 33.429376))",7011_5216,False
7016_57,7016,7016_57_bay_node,1,166.046396,13.4112,"POLYGON ((-111.883225 33.423929, -111.883225 33.422431, -111.883186 33.422431, -111.883185 33.423929, -111.883225 33.423929))",7016_57,False
7016_57_bay,7016_57_bay_node,57,3,53.34,13.4112,"POLYGON ((-111.883265 33.422432, -111.883265 33.42195, -111.883147 33.42195, -111.883147 33.422431, -111.883265 33.422432))",7016_57,True
7025_138,7025,7025_138_bay_node,3,259.590339,17.8816,"POLYGON ((-111.880046 33.392978, -111.882837 33.392979, -111.882837 33.392881, -111.880046 33.392879, -111.880046 33.392978))",7025_138,False
7025_138_bay,7025_138_bay_node,138,4,53.34,17.8816,"POLYGON ((-111.882837 33.392996, -111.88341 33.392996, -111.88341 33.392864, -111.882837 33.392864, -111.882837 33.392996))",7025_138,True
7027_98,7027,98,2,248.773528,17.8816,"POLYGON ((-111.892208 33.389642, -111.892674 33.387432, -111.892596 33.387421, -111.89213 33.38963, -111.892208 33.389642))",7027_98,False
7028_132,7028,7028_132_bay_node,1,321.449281,13.4112,"POLYGON ((-111.900536 33.389638, -111.900535 33.392538, -111.900574 33.392538, -111.900575 33.389638, -111.900536 33.389638))",7028_132,False
7028_132_bay,7028_132_bay_node,132,2,44.196,13.4112,"POLYGON ((-111.900515 33.392538, -111.900515 33.392936, -111.900593 33.392936, -111.900594 33.392538, -111.900515 33.392538))",7028_132,True
7029_131,7029,131,2,243.763729,13.4112,"POLYGON ((-111.904807 33.390739, -111.904806 33.392937, -111.904885 33.392937, -111.904886 33.390739, -111.904807 33.390739))",7029_131,False
7030_144,7030,7030_144_bay_node,1,90.492642,13.4112,"POLYGON ((-111.907303 33.386084, -111.908273 33.386152, -111.908276 33.386119, -111.907307 33.386051, -111.907303 33.386084))",7030_144,False
7030_144_bay,7030_144_bay_node,144,3,92.964,13.4112,"POLYGON ((-111.90827 33.386185, -111.909266 33.386255, -111.909275 33.386156, -111.908279 33.386086, -111.90827 33.386185))",7030_144,True
7033_344,7033,7033_344_bay_node,1,63.558012,13.4112,"POLYGON ((-111.911214 33.38517, -111.910532 33.385142, -111.91053 33.385175, -111.911212 33.385203, -111.911214 33.38517))",7033_344,False
7033_344_bay,7033_344_bay_node,344,3,117.348,13.4112,"POLYGON ((-111.910534 33.385109, -111.909274 33.385057, -111.909268 33.385156, -111.910528 33.385208, -111.910534 33.385109))",7033_344,True
7035_129,7035,129,2,243.764355,13.4112,"POLYGON ((-111.917682 33.390741, -111.917682 33.39294, -111.91776 33.39294, -111.917761 33.390741, -111.917682 33.390741))",7035_129,False
7036_128,7036,128,1,243.764612,13.4112,"POLYGON ((-111.922976 33.390742, -111.922976 33.39294, -111.923015 33.39294, -111.923015 33.390742, -111.922976 33.390742))",7036_128,False
7037_142,7037,7037_142_bay_node,1,108.781262,13.4112,"POLYGON ((-111.924567 33.386004, -111.925733 33.386086, -111.925736 33.386053, -111.924571 33.385971, -111.924567 33.386004))",7037_142,False
7037_142_bay,7037_142_bay_node,142,3,74.676,13.4112,"POLYGON ((-111.925729 33.386119, -111.92653 33.386175, -111.926539 33.386076, -111.925739 33.38602, -111.925729 33.386119))",7037_142,True
7040_342,7040,7040_342_bay_node,1,93.541334,13.4112,"POLYGON ((-111.928502 33.385147, -111.927499 33.385077, -111.927496 33.38511, -111.928498 33.38518, -111.928502 33.385147))",7040_342,False
7040_342_bay,7040_342_bay_node,342,3,89.916,13.4112,"POLYGON ((-111.927503 33.385044, -111.926539 33.384977, -111.92653 33.385075, -111.927493 33.385143, -111.927503 33.385044))",7040_342,True
7042_5266,7042,5266,2,396.118451,13.4112,"POLYGON ((-111.935045 33.388819, -111.935045 33.392391, -111.935124 33.392391, -111.935124 33.388819, -111.935045 33.388819))",7042_5266,False
7043_139,7043,7043_139_bay_node,1,159.349951,13.4112,"POLYGON ((-111.937515 33.388286, -111.939228 33.388286, -111.939228 33.388253, -111.937515 33.388253, -111.937515 33.388286))",7043_139,False
7043_139_bay,7043_139_bay_node,139,2,38.1,13.4112,"POLYGON ((-111.939228 33.388302, -111.939638 33.388302, -111.939638 33.388236, -111.939228 33.388236, -111.939228 33.388302))",7043_139,True
7044_141,7044,7044_141_bay_node,1,181.654393,13.4112,"POLYGON ((-111.936949 33.385812, -111.938887 33.386015, -111.938892 33.385983, -111.936954 33.385779, -111.936949 33.385812))",7044_141,False
7044_141_bay,7044_141_bay_node,141,3,64.008,13.4112,"POLYGON ((-111.938882 33.386048, -111.939565 33.38612, -111.93958 33.386022, -111.938897 33.38595, -111.938882 33.386048))",7044_141,True
7046_162,7046,7046_162_bay_node,2,101.807292,13.4112,"POLYGON ((-111.939503 33.379691, -111.939475 33.378773, -111.939396 33.378775, -111.939425 33.379693, -111.939503 33.379691))",7046_162,False
7046_162_bay,7046_162_bay_node,162,3,51.816,13.4112,"POLYGON ((-111.939495 33.378773, -111.93948 33.378306, -111.939362 33.378308, -111.939377 33.378776, -111.939495 33.378773))",7046_162,True
7046_5269,7046,5269,2,542.728017,13.4112,"POLYGON ((-111.939425 33.379693, -111.9395 33.384587, -111.939579 33.384586, -111.939503 33.379692, -111.939425 33.379693))",7046_5269,False
7047_341,7047,7047_341_bay_node,1,175.558522,13.4112,"POLYGON ((-111.942195 33.385395, -111.940323 33.385198, -111.940318 33.385231, -111.942191 33.385427, -111.942195 33.385395))",7047_341,False
7047_341_bay,7047_341_bay_node,341,3,70.104,13.4112,"POLYGON ((-111.940327 33.385166, -111.93958 33.385087, -111.939565 33.385185, -111.940313 33.385264, -111.940327 33.385166))",7047_341,True
7049_5267,7049,5267,1,152.353444,13.4112,"POLYGON ((-111.942226 33.388335, -111.940588 33.388335, -111.940588 33.388368, -111.942226 33.388368, -111.942226 33.388335))",7049_5267,False
7050_123,7050,7050_123_bay_node,1,205.665624,13.4112,"POLYGON ((-111.943779 33.390742, -111.943779 33.392597, -111.943819 33.392597, -111.943818 33.390742, -111.943779 33.390742))",7050_123,False
7050_123_bay,7050_123_bay_node,123,3,38.1,13.4112,"POLYGON ((-111.94374 33.392597, -111.94374 33.392941, -111.943858 33.392941, -111.943858 33.392597, -111.94374 33.392597))",7050_123,True
7051_122,7051,7051_122_bay_node,1,205.665826,13.4112,"POLYGON ((-111.94794 33.390742, -111.94794 33.392597, -111.947979 33.392597, -111.947979 33.390742, -111.94794 33.390742))",7051_122,False
7051_122_bay,7051_122_bay_node,122,2,38.1,13.4112,"POLYGON ((-111.94792 33.392597, -111.94792 33.39294, -111.947999 33.39294, -111.947999 33.392597, -111.94792 33.392597))",7051_122,True
7053_251,7053,251,4,326.715843,17.8816,"POLYGON ((-111.960969 33.38176, -111.960898 33.384706, -111.961055 33.384709, -111.961126 33.381763, -111.960969 33.38176))",7053_251,False
7053_252,7053,7053_252_bay_node,3,80.044878,13.4112,"POLYGON ((-111.961107 33.381765, -111.961143 33.381255, -111.961264 33.381099, -111.961165 33.381045, -111.961031 33.381224, -111.960989 33.381759, -111.961107 33.381765))",7053_252,False
7053_252_bay,7053_252_bay_node,252,5,64.008,13.4112,"POLYGON ((-111.961297 33.381116, -111.961376 33.381013, -111.961707 33.380664, -111.961554 33.380561, -111.961216 33.380917, -111.961132 33.381028, -111.961297 33.381116))",7053_252,True
7054_5288,7054,5288,1,114.467747,13.4112,"POLYGON ((-111.929451 33.416723, -111.928239 33.416545, -111.928232 33.416577, -111.929445 33.416756, -111.929451 33.416723))",7054_5288,False
7054_62,7054,7054_62_bay_node,1,168.121682,13.4112,"POLYGON ((-111.929435 33.416728, -111.928896 33.417148, -111.928927 33.417788, -111.928946 33.41806, -111.928985 33.418058, -111.928966 33.417786, -111.928932 33.417161, -111.929461 33.416752, -111.929435 33.416728))",7054_62,False
7054_62_bay,7054_62_bay_node,62,2,36.576,13.4112,"POLYGON ((-111.928926 33.418061, -111.92895 33.418391, -111.929028 33.418387, -111.929005 33.418057, -111.928926 33.418061))",7054_62,True
7054_65,7054,65,1,132.50005,13.4112,"POLYGON ((-111.929466 33.416746, -111.929659 33.416372, -111.929835 33.41602, -111.930148 33.415717, -111.930118 33.415696, -111.929802 33.416003, -111.929623 33.41636, -111.92943 33.416733, -111.929466 33.416746))",7054_65,False
7055_5242,7055,5242,1,115.789121,13.4112,"POLYGON ((-111.963522 33.3967, -111.962277 33.3967, -111.962277 33.396733, -111.963522 33.396733, -111.963522 33.3967))",7055_5242,False
7057_104,7057,7057_104_bay_node,1,199.570532,13.4112,"POLYGON ((-111.963525 33.403694, -111.961379 33.403694, -111.961379 33.403727, -111.963525 33.403727, -111.963525 33.403694))",7057_104,False
7057_104_bay,7057_104_bay_node,104,3,44.196,13.4112,"POLYGON ((-111.961379 33.403661, -111.960903 33.403662, -111.960903 33.403761, -111.961379 33.40376, -111.961379 33.403661))",7057_104,True
7059_67,7059,7059_67_bay_node,1,561.871917,15.6464,"POLYGON ((-111.962905 33.413637, -111.968948 33.413658, -111.968948 33.413625, -111.962905 33.413604, -111.962905 33.413637))",7059_67,False
7059_67_bay,7059_67_bay_node,67,2,54.864,15.6464,"POLYGON ((-111.968948 33.413674, -111.969538 33.413676, -111.969538 33.41361, -111.968948 33.413608, -111.968948 33.413674))",7059_67,True
7059_68,7059,7059_68_bay_node,1,133.26066,15.6464,"POLYGON ((-111.962907 33.413604, -111.962342 33.413558, -111.961521 33.413339, -111.961509 33.41337, -111.962334 33.41359, -111.962903 33.413637, -111.962907 33.413604))",7059_68,False
7059_68_bay,7059_68_bay_node,68,2,59.436,15.6464,"POLYGON ((-111.961527 33.413323, -111.960918 33.413161, -111.960894 33.413224, -111.961504 33.413386, -111.961527 33.413323))",7059_68,True
7060_747,7060,7060_747_bay_node,3,429.912254,17.8816,"POLYGON ((-111.984046 33.421891, -111.979422 33.421893, -111.979422 33.421992, -111.984046 33.42199, -111.984046 33.421891))",7060_747,False
7060_747_bay,7060_747_bay_node,747,5,109.728,17.8816,"POLYGON ((-111.979422 33.42186, -111.978242 33.42186, -111.978242 33.422025, -111.979422 33.422025, -111.979422 33.42186))",7060_747,True
7061_24,7061,24,2,243.76652,13.4112,"POLYGON ((-111.963532 33.425525, -111.96091 33.425526, -111.96091 33.425592, -111.963532 33.425591, -111.963532 33.425525))",7061_24,False
70_5231,70,5231,2,743.486378,13.4112,"POLYGON ((-111.952315 33.414705, -111.952316 33.421411, -111.952395 33.42141, -111.952393 33.414705, -111.952315 33.414705))",70_5231,False
70_5233,70,5233,1,594.180097,13.4112,"POLYGON ((-111.952354 33.414722, -111.958744 33.414721, -111.958744 33.414688, -111.952354 33.414689, -111.952354 33.414722))",70_5233,False
70_5234,70,5234,1,78.461446,13.4112,"POLYGON ((-111.952355 33.414689, -111.951513 33.414645, -111.95151 33.414678, -111.952353 33.414722, -111.952355 33.414689))",70_5234,False
70_5238,70,5238,2,676.45073,13.4112,"POLYGON ((-111.952393 33.414705, -111.952392 33.408604, -111.952313 33.408604, -111.952315 33.414705, -111.952393 33.414705))",70_5238,False
71_5229,71,5229,1,186.785298,13.4112,"POLYGON ((-111.940056 33.414723, -111.942064 33.414723, -111.942064 33.41469, -111.940056 33.41469, -111.940056 33.414723))",71_5229,False
71_5281,71,5281,2,76.182181,15.6464,"POLYGON ((-111.940016 33.414707, -111.940026 33.415394, -111.940105 33.415393, -111.940095 33.414706, -111.940016 33.414707))",71_5281,False
71_5293,71,5293,1,117.921512,15.6464,"POLYGON ((-111.940056 33.41469, -111.938787 33.41469, -111.938787 33.414723, -111.940056 33.414723, -111.940056 33.41469))",71_5293,False
71_91,71,71_91_bay_node,2,745.031986,15.6464,"POLYGON ((-111.940095 33.414706, -111.940013 33.407987, -111.939934 33.407987, -111.940016 33.414706, -111.940095 33.414706))",71_91,False
71_91_bay,71_91_bay_node,91,4,59.436,15.6464,"POLYGON ((-111.940052 33.407986, -111.940045 33.40745, -111.939888 33.407452, -111.939895 33.407988, -111.940052 33.407986))",71_91,True
7201_24,7201,24,2,243.766389,13.4112,"POLYGON ((-111.958288 33.425592, -111.96091 33.425592, -111.96091 33.425526, -111.958288 33.425526, -111.958288 33.425592))",7201_24,False
7202_5203,7202,5203,1,81.052071,13.4112,"POLYGON ((-111.944674 33.429584, -111.943803 33.429584, -111.943803 33.429617, -111.944674 33.429617, -111.944674 33.429584))",7202_5203,False
7203_16,7203,16,1,53.608513,13.4112,"POLYGON ((-111.943429 33.429255, -111.942862 33.429343, -111.942869 33.429375, -111.943436 33.429287, -111.943429 33.429255))",7203_16,False
7204_509,7204,509,2,152.353499,13.4112,"POLYGON ((-111.944458 33.427342, -111.942819 33.427342, -111.942819 33.427408, -111.944458 33.427408, -111.944458 33.427342))",7204_509,False
7205_23,7205,23,2,350.413166,13.4112,"POLYGON ((-111.947178 33.425445, -111.943409 33.425446, -111.943409 33.425512, -111.947178 33.425511, -111.947178 33.425445))",7205_23,False
7207_60,7207,60,1,152.353418,13.4112,"POLYGON ((-111.941704 33.419059, -111.940066 33.419059, -111.940066 33.419092, -111.941704 33.419092, -111.941704 33.419059))",7207_60,False
7208_60,7208,60,1,152.353368,13.4112,"POLYGON ((-111.938427 33.419092, -111.940066 33.419092, -111.940066 33.419059, -111.938427 33.419059, -111.938427 33.419092))",7208_60,False
7209_44,7209,44,1,152.353336,13.4112,"POLYGON ((-111.938211 33.420587, -111.938211 33.421961, -111.93825 33.421961, -111.93825 33.420587, -111.938211 33.420587))",7209_44,False
7210_45,7210,45,1,152.35329,13.4112,"POLYGON ((-111.936703 33.420587, -111.936703 33.421961, -111.936743 33.421961, -111.936743 33.420587, -111.936703 33.420587))",7210_45,False
7211_45,7211,45,1,152.35329,13.4112,"POLYGON ((-111.936743 33.423335, -111.936743 33.421961, -111.936703 33.421961, -111.936703 33.423335, -111.936743 33.423335))",7211_45,False
7212_44,7212,44,1,152.353335,13.4112,"POLYGON ((-111.93825 33.423335, -111.93825 33.421961, -111.938211 33.421961, -111.938211 33.423335, -111.93825 33.423335))",7212_44,False
7213_31,7213,31,2,95.982627,13.4112,"POLYGON ((-111.939033 33.423231, -111.940066 33.423231, -111.940066 33.423165, -111.939033 33.423165, -111.939033 33.423231))",7213_31,False
7214_31,7214,31,1,152.353416,13.4112,"POLYGON ((-111.941704 33.423181, -111.940066 33.423181, -111.940066 33.423214, -111.941704 33.423214, -111.941704 33.423181))",7214_31,False
7215_30,7215,7215_30_bay_node,1,112.729416,13.4112,"POLYGON ((-111.941705 33.424336, -111.940492 33.424336, -111.940492 33.424369, -111.941705 33.424368, -111.941705 33.424336))",7215_30,False
7215_30_bay,7215_30_bay_node,30,2,39.624,13.4112,"POLYGON ((-111.940492 33.424319, -111.940066 33.424319, -111.940066 33.424385, -111.940492 33.424385, -111.940492 33.424319))",7215_30,True
7216_30,7216,30,2,152.353366,13.4112,"POLYGON ((-111.938427 33.424385, -111.940066 33.424385, -111.940066 33.424319, -111.938427 33.424319, -111.938427 33.424385))",7216_30,False
7217_511,7217,511,2,152.353365,13.4112,"POLYGON ((-111.938427 33.427408, -111.940066 33.427408, -111.940066 33.427342, -111.938427 33.427342, -111.938427 33.427408))",7217_511,False
7219_62,7219,62,1,302.268562,13.4112,"POLYGON ((-111.93224 33.418372, -111.928989 33.418372, -111.928989 33.418405, -111.93224 33.418405, -111.93224 33.418372))",7219_62,False
7221_50,7221,50,3,219.387907,13.4112,"POLYGON ((-111.917807 33.423939, -111.917807 33.42196, -111.917689 33.42196, -111.917689 33.423939, -111.917807 33.423939))",7221_50,False
7222_66,7222,66,1,103.599687,13.4112,"POLYGON ((-111.910244 33.41738, -111.90913 33.41738, -111.90913 33.417413, -111.910244 33.417413, -111.910244 33.41738))",7222_66,False
7223_66,7223,66,1,243.763881,13.4112,"POLYGON ((-111.906509 33.417413, -111.90913 33.417413, -111.90913 33.41738, -111.906509 33.41738, -111.906509 33.417413))",7223_66,False
7224_37,7224,37,2,243.763709,13.4112,"POLYGON ((-111.904762 33.426959, -111.904761 33.429158, -111.90484 33.429158, -111.904841 33.426959, -111.904762 33.426959))",7224_37,False
7225_53,7225,53,2,269.968081,13.4112,"POLYGON ((-111.900581 33.424391, -111.900582 33.421956, -111.900503 33.421956, -111.900502 33.424391, -111.900581 33.424391))",7225_53,False
7226_53,7226,53,3,263.873995,13.4112,"POLYGON ((-111.900484 33.419577, -111.900484 33.421956, -111.900602 33.421956, -111.900603 33.419577, -111.900484 33.419577))",7226_53,False
7227_57,7227,7227_57_bay_node,1,127.353907,13.4112,"POLYGON ((-111.883187 33.420458, -111.883187 33.421607, -111.883226 33.421607, -111.883227 33.420458, -111.883187 33.420458))",7227_57,False
7227_57_bay,7227_57_bay_node,57,2,38.1,13.4112,"POLYGON ((-111.883167 33.421607, -111.883167 33.42195, -111.883245 33.42195, -111.883246 33.421607, -111.883167 33.421607))",7227_57,True
7232_536,7232,536,1,213.29247,13.4112,"POLYGON ((-111.886473 33.41662, -111.886474 33.414697, -111.886435 33.414697, -111.886434 33.41662, -111.886473 33.41662))",7232_536,False
7233_534,7233,534,1,195.010369,13.4112,"POLYGON ((-111.889254 33.412939, -111.889253 33.414698, -111.889292 33.414698, -111.889293 33.412939, -111.889254 33.412939))",7233_534,False
7234_530,7234,530,1,243.763296,13.4112,"POLYGON ((-111.896206 33.416899, -111.896207 33.4147, -111.896167 33.4147, -111.896166 33.416899, -111.896206 33.416899))",7234_530,False
7235_530,7235,530,1,255.951462,13.4112,"POLYGON ((-111.896168 33.412392, -111.896167 33.4147, -111.896207 33.4147, -111.896208 33.412392, -111.896168 33.412392))",7235_530,False
7236_528,7236,528,1,243.763556,13.4112,"POLYGON ((-111.901547 33.4169, -111.901548 33.414702, -111.901509 33.414702, -111.901508 33.4169, -111.901547 33.4169))",7236_528,False
7237_528,7237,528,2,255.951735,13.4112,"POLYGON ((-111.90149 33.412393, -111.901489 33.414702, -111.901568 33.414702, -111.901569 33.412393, -111.90149 33.412393))",7237_528,False
