LocalStart,102,78.1,5.1,38.1,52.1,78.1,106.1,,38.1
LocalYield,102,0,32.2,46.2,73,101,30.7,,72.2
LocalYield170,102,0,32.2,46.2,73,101,30.7,,72.2
ActGreen,102,45.3,26.6,8,18.1,23.3,47.1,,31.2
BRP,3700,111,112,211,212,121,122,221,222
MinGreen,3700,5,15,5,15,5,15,5,15
MaxGreen,3700,14,39,14,28.5,14,39,14,28.5
VehExt,3700,2,0.2,2,0.2,2,0.2,2,0.2
TimeBeforeReduce,3700,0,0,0,0,0,0,0,0
TimeToReduce,3700,0,0,0,0,0,0,0,0
MinGap,3700,2,2,2,2,2,2,2,2
Yellow,3700,3,4,3,4,3,4,3,4
AllRed,3700,3,2,3,2.5,3,2,3,2.5
Recall,3700,0,3,0,1,0,3,0,2
Walk,3700,,7,,,,7,,7
DontWalk,3700,,24,,,,23,,20
PedCalls,3700,,10,,,,1,,5
MinSplit,3700,11,37,11,21.5,11,36,11,33.5
DualEntry,3700,0,1,0,1,0,1,0,1
InhibitMax,3700,1,1,1,1,1,1,1,1
Start,3700,61,81,6,26,61,81,6,26
End,3700,81,6,26,61,81,6,26,61
Yield,3700,75,0,20,54.5,75,0,20,54.5
Yield170,3700,75,96,20,54.5,75,97,20,34.5
LocalStart,3700,61,81,6,26,61,81,6,26
LocalYield,3700,75,0,20,54.5,75,0,20,54.5
LocalYield170,3700,75,96,20,54.5,75,97,20,34.5
ActGreen,3700,9.9,48.8,12.4,24.4,10.6,48.1,7.6,29.2
BRP,3725,111,112,211,212,121,122,221,222
MinGreen,3725,,10,,15,,10,,15
MaxGreen,3725,,12.5,,95.4,,12.5,,95.4
VehExt,3725,,2,,0.2,,2,,0.2
TimeBeforeReduce,3725,,0,,0,,0,,0
TimeToReduce,3725,,0,,0,,0,,0
MinGap,3725,,2,,0.2,,2,,0.2
Yellow,3725,,3,,4,,3,,4
AllRed,3725,,3.5,,1.6,,3.5,,1.6
Recall,3725,,0,,3,,0,,3
Walk,3725,,,,7,,,,7
DontWalk,3725,,,,19,,,,13
PedCalls,3725,,,,1,,,,6
MinSplit,3725,,16.5,,31.6,,16.5,,25.6
DualEntry,3725,,1,,1,,1,,1
InhibitMax,3725,,1,,1,,1,,1
Start,3725,,25.6,,44.6,,25.6,,44.6
End,3725,,44.6,,25.6,,44.6,,25.6
Yield,3725,,38.1,,20,,38.1,,20
Yield170,3725,,38.1,,1,,38.1,,7
LocalStart,3725,,5.6,,24.6,,5.6,,24.6
LocalYield,3725,,18.1,,0,,18.1,,0
LocalYield170,3725,,18.1,,101,,18.1,,107
ActGreen,3725,,8,,99.9,,8,,99.9
BRP,3750,111,112,211,212,113,114,221,222
MinGreen,3750,15,10,,,,,,
MaxGreen,3750,73.5,34.5,,,,,,
VehExt,3750,2,2,,,,,,
TimeBeforeReduce,3750,0,0,,,,,,
TimeToReduce,3750,0,0,,,,,,
MinGap,3750,0.2,2,,,,,,
Yellow,3750,4,3,,,,,,
AllRed,3750,1.5,3.5,,,,,,
Recall,3750,3,0,,,,,,
Walk,3750,7,,,,,,,
DontWalk,3750,22,,,,,,,
PedCalls,3750,5,,,,,,,
MinSplit,3750,34.5,16.5,,,,,,
DualEntry,3750,0,0,,,,,,
InhibitMax,3750,1,1,,,,,,
Start,3750,74.5,33.5,,,,,,
End,3750,33.5,74.5,,,,,,
Yield,3750,28,68,,,,,,
Yield170,3750,6,68,,,,,,
LocalStart,3750,46.5,5.5,,,,,,
LocalYield,3750,0,40,,,,,,
LocalYield170,3750,98,40,,,,,,
ActGreen,3750,86,22,,,,,,
BRP,3775,112,111,211,212,121,122,221,222
MinGreen,3775,,10,,15,,10,,15
MaxGreen,3775,,24.5,,83.5,,24.5,,83.5
VehExt,3775,,2,,0.2,,2,,0.2
TimeBeforeReduce,3775,,0,,0,,0,,0
TimeToReduce,3775,,0,,0,,0,,0
MinGap,3775,,2,,2,,2,,2
Yellow,3775,,3,,4,,3,,4
AllRed,3775,,3.5,,1.5,,3.5,,1.5
Recall,3775,,0,,3,,0,,3
Walk,3775,,,,7,,,,7
DontWalk,3775,,,,16,,,,16
PedCalls,3775,,,,0,,,,3
MinSplit,3775,,16.5,,28.5,,16.5,,28.5
DualEntry,3775,,1,,0,,1,,0
InhibitMax,3775,,1,,1,,1,,1
Start,3775,,100.5,,11.5,,100.5,,11.5
End,3775,,11.5,,100.5,,11.5,,100.5
Yield,3775,,5,,95,,5,,95
Yield170,3775,,5,,79,,5,,79
LocalStart,3775,,5.5,,36.5,,5.5,,36.5
LocalYield,3775,,30,,0,,30,,0
LocalYield170,3775,,30,,104,,30,,104
ActGreen,3775,,8.1,,99.9,,8.1,,99.9
BRP,3825,111,112,211,212,121,122,221,222
MinGreen,3825,8,10,8,15,8,10,8,15
MaxGreen,3825,8,20.7,9,58.4,8,20.7,9,58.4
VehExt,3825,3,3,3,5,3,3,3,5
TimeBeforeReduce,3825,0,0,0,0,0,0,0,0
TimeToReduce,3825,0,0,0,0,0,0,0,0
MinGap,3825,2,2,2,2,2,2,2,2
Yellow,3825,3,3,3,4,3,3,3,4
AllRed,3825,3,3.3,3,1.6,3,3.3,3,1.6
Recall,3825,0,0,0,3,0,0,0,3
Walk,3825,,,,7,,,,7
DontWalk,3825,,,,22,,,,22
PedCalls,3825,,,,1,,,,5
MinSplit,3825,14,16.3,14,34.6,14,16.3,14,34.6
DualEntry,3825,0,1,0,1,0,1,0,1
InhibitMax,3825,1,1,1,1,1,1,1,1
Start,3825,81.6,95.6,2.6,17.6,81.6,95.6,2.6,17.6
End,3825,95.6,2.6,17.6,81.6,95.6,2.6,17.6,81.6
Yield,3825,89.6,116.3,11.6,76,89.6,116.3,11.6,76
Yield170,3825,89.6,116.3,11.6,54,89.6,116.3,11.6,54
LocalStart,3825,5.6,19.6,46.6,61.6,5.6,19.6,46.6,61.6
LocalYield,3825,13.6,40.3,55.6,0,13.6,40.3,55.6,0
LocalYield170,3825,13.6,40.3,55.6,98,13.6,40.3,55.6,98
ActGreen,3825,6.4,14.2,8.6,66.9,8,12.6,4.8,70.7
BRP,3900,111,112,211,212,121,122,221,222
MinGreen,3900,8,10,8,15,8,10,8,15
MaxGreen,3900,17,21.7,10,46,8,31,10,46
VehExt,3900,4,3,2,2,3,3,2,2
TimeBeforeReduce,3900,0,0,0,0,0,0,0,0
TimeToReduce,3900,0,0,0,0,0,0,0,0
MinGap,3900,2,2,2,2,2,2,2,2
Yellow,3900,3,4,3,4,3,4,3,4
AllRed,3900,3,3.3,3,2,3,3,3,2
Recall,3900,0,0,0,3,0,0,0,3
Walk,3900,,,,7,,,,7
DontWalk,3900,,,,23,,,,23
PedCalls,3900,,,,2,,,,4
MinSplit,3900,14,17.3,14,36,14,17,14,36
DualEntry,3900,0,1,0,1,0,1,0,1
InhibitMax,3900,1,1,1,1,1,1,1,1
Start,3900,10,33,62,78,10,24,62,78
End,3900,33,62,78,10,24,62,78,10
Yield,3900,27,54.7,72,4,18,55,72,4
Yield170,3900,27,54.7,72,101,18,55,72,101
LocalStart,3900,6,29,58,74,6,20,58,74
LocalYield,3900,23,50.7,68,0,14,51,68,0
LocalYield170,3900,23,50.7,68,97,14,51,68,97
ActGreen,3900,16.6,17.2,8.4,52.5,6.4,27.7,8.5,52.4
BRP,3925,111,112,211,212,121,122,221,222
MinGreen,3925,,10,,15,,10,8,15
MaxGreen,3925,,30.1,,78.3,,30.1,10.2,62.3
VehExt,3925,,2,,0.2,,2,3,0.2
TimeBeforeReduce,3925,,0,,0,,0,0,0
TimeToReduce,3925,,0,,0,,0,0,0
MinGap,3925,,2,,2,,2,2,2
Yellow,3925,,3,,4,,3,3,4
AllRed,3925,,2.9,,1.7,,2.9,2.8,1.7
Recall,3925,,1,,3,,1,0,3
Walk,3925,,,,7,,,,7
DontWalk,3925,,,,25,,,,25
PedCalls,3925,,,,6,,,,14
MinSplit,3925,,15.9,,37.7,,15.9,13.8,37.7
DualEntry,3925,,1,,0,,1,0,0
InhibitMax,3925,,1,,1,,1,1,1
Start,3925,,14.7,,50.7,,14.7,50.7,66.7
End,3925,,50.7,,14.7,,50.7,66.7,14.7
Yield,3925,,44.8,,9,,44.8,60.9,9
Yield170,3925,,44.8,,104,,44.8,60.9,104
LocalStart,3925,,5.7,,41.7,,5.7,41.7,57.7
LocalYield,3925,,35.8,,0,,35.8,51.9,0
LocalYield170,3925,,35.8,,95,,35.8,51.9,95
ActGreen,3925,,13,,95.4,,13,8.9,80.7
BRP,3950,111,112,211,212,121,122,221,222
MinGreen,3950,,,,15,,10,8,15
MaxGreen,3950,,,,96.5,,11.8,34.2,56.5
VehExt,3950,,,,3,,3,3,3
TimeBeforeReduce,3950,,,,0,,0,0,0
TimeToReduce,3950,,,,0,,0,0,0
MinGap,3950,,,,2,,2,2,2
Yellow,3950,,,,4,,3,3,4
AllRed,3950,,,,1.5,,3.2,2.8,1.5
Recall,3950,,,,3,,0,0,3
Walk,3950,,,,,,,,9
DontWalk,3950,,,,,,,,17
PedCalls,3950,,,,,,,,14
MinSplit,3950,,,,20.5,,16.2,13.8,31.5
DualEntry,3950,,,,1,,0,0,1
InhibitMax,3950,,,,1,,1,1,1
Start,3950,,,,3.5,,105.5,3.5,43.5
End,3950,,,,105.5,,3.5,43.5,105.5
Yield,3950,,,,100,,117.3,37.7,100
Yield170,3950,,,,100,,117.3,37.7,83
LocalStart,3950,,,,23.5,,5.5,23.5,63.5
LocalYield,3950,,,,0,,17.3,57.7,0
LocalYield170,3950,,,,0,,17.3,57.7,103
ActGreen,3950,,,,99.7,,8.6,20.8,73.1
BRP,3975,111,112,211,212,121,122,221,222
MinGreen,3975,,10,8,15,,10,8,15
MaxGreen,3975,,28.1,10.2,64.5,,28.1,10.2,64.5
VehExt,3975,,2,3,0.2,,2,3,0.2
TimeBeforeReduce,3975,,0,0,0,,0,0,0
TimeToReduce,3975,,0,0,0,,0,0,0
MinGap,3975,,2,2,2,,2,2,2
Yellow,3975,,3,3,4,,3,3,4
AllRed,3975,,2.9,2.8,1.5,,2.9,2.8,1.5
Recall,3975,,0,0,3,,0,0,3
Walk,3975,,,,9,,,,9
DontWalk,3975,,,,17,,,,17
PedCalls,3975,,,,4,,,,134
MinSplit,3975,,15.9,13.8,31.5,,15.9,13.8,31.5
DualEntry,3975,,1,0,1,,1,0,1
InhibitMax,3975,,1,1,1,,1,1,1
Start,3975,,84.5,118.5,14.5,,84.5,118.5,14.5
End,3975,,118.5,14.5,84.5,,118.5,14.5,84.5
Yield,3975,,112.6,8.7,79,,112.6,8.7,79
Yield170,3975,,112.6,8.7,62,,112.6,8.7,62
LocalStart,3975,,5.5,39.5,55.5,,5.5,39.5,55.5
LocalYield,3975,,33.6,49.7,0,,33.6,49.7,0
LocalYield170,3975,,33.6,49.7,103,,33.6,49.7,103
ActGreen,3975,,18.7,3.2,80.9,,18.7,8.1,76
BRP,3999,111,112,211,212,121,122,221,222
MinGreen,3999,,10,8,15,,10,8,15
MaxGreen,3999,,22,8.6,72.6,,22,8.6,72.6
VehExt,3999,,2,3,2,,2,3,2
TimeBeforeReduce,3999,,0,0,0,,0,0,0
TimeToReduce,3999,,0,0,0,,0,0,0
MinGap,3999,,2,2,2,,2,2,2
Yellow,3999,,3,3,4,,3,3,4
AllRed,3999,,3,2.4,1.4,,3,2.4,1.4
Recall,3999,,0,0,3,,0,0,3
Walk,3999,,,,7,,,,7
DontWalk,3999,,,,17,,,,17
PedCalls,3999,,,,2,,,,1
MinSplit,3999,,16,13.4,29.4,,16,13.4,29.4
DualEntry,3999,,1,0,0,,1,0,0
InhibitMax,3999,,1,1,1,,1,1,1
Start,3999,,81.4,109.4,3.4,,81.4,109.4,3.4
End,3999,,109.4,3.4,81.4,,109.4,3.4,81.4
Yield,3999,,103.4,118,76,,103.4,118,76
Yield170,3999,,103.4,118,59,,103.4,118,59
LocalStart,3999,,5.4,33.4,47.4,,5.4,33.4,47.4
LocalYield,3999,,27.4,42,0,,27.4,42,0
LocalYield170,3999,,27.4,42,103,,27.4,42,103
ActGreen,3999,,15.1,1.6,86.5,,15.1,6.4,81.7

